geometry,INSEE_COM,INSEE_DEP,NOM_COM_OK,fin_periode,clage_65,ti_classe,tp_classe,td_classe
"{""type"":""Polygon"",""coordinates"":[[[4.934413,47.355801],[4.929064,47.362523],[4.933974,47.369093],[4.936076,47.379979],[4.939408,47.38507],[4.924023,47.390872],[4.897354,47.395815],[4.896209,47.401311],[4.89213,47.406118],[4.88029,47.402361],[4.884848,47.39949],[4.883894,47.394603],[4.877565,47.382988],[4.876705,47.373192],[4.879976,47.364037],[4.893034,47.354325],[4.897459,47.352646],[4.90563,47.354867],[4.912585,47.351097],[4.926355,47.349707],[4.933405,47.352528],[4.934413,47.355801]]]}",21508,21,Prenois (21),19/11,0,0 à 10,0 à 1,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.973444,47.393183],[4.979498,47.397725],[4.990924,47.401335],[4.994641,47.406064],[4.977398,47.417462],[4.962082,47.424978],[4.958148,47.43171],[4.950215,47.431377],[4.935724,47.426237],[4.920611,47.418096],[4.91062,47.415663],[4.911742,47.397316],[4.927622,47.402888],[4.944698,47.396849],[4.952223,47.396213],[4.959787,47.393228],[4.973444,47.393183]]]}",21255,21,Étaules (21),19/11,0,250 à 500,10 à 15,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[4.166026,47.483721],[4.151448,47.483594],[4.144903,47.49098],[4.127254,47.485672],[4.118034,47.478795],[4.120601,47.477813],[4.130104,47.474607],[4.127406,47.466195],[4.127859,47.460953],[4.123071,47.454376],[4.119423,47.443554],[4.131736,47.441835],[4.131803,47.451855],[4.130114,47.45566],[4.138002,47.460219],[4.137331,47.466965],[4.147307,47.472272],[4.151872,47.477516],[4.166026,47.483721]]]}",21681,21,Vieux-Château (21),19/11,0,0 à 10,0 à 1,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.386812,47.183308],[4.396879,47.194458],[4.405429,47.207498],[4.40898,47.215582],[4.414204,47.219173],[4.421633,47.219984],[4.406292,47.229753],[4.396894,47.224118],[4.384672,47.225124],[4.375688,47.229818],[4.369985,47.235309],[4.353476,47.235843],[4.347534,47.237541],[4.337647,47.236364],[4.331863,47.231829],[4.330142,47.215436],[4.333383,47.215921],[4.347723,47.209148],[4.359746,47.209244],[4.362904,47.205136],[4.36527,47.192775],[4.367055,47.188947],[4.377663,47.18743],[4.386812,47.183308]]]}",21615,21,Sussey (21),19/11,0,50 à 150,1 à 5,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.410372,47.36515],[4.404773,47.360506],[4.393935,47.355715],[4.390683,47.349712],[4.392157,47.339954],[4.399962,47.3311],[4.401602,47.324473],[4.406676,47.326027],[4.413191,47.331673],[4.414707,47.336831],[4.41937,47.341188],[4.429159,47.345843],[4.43968,47.35324],[4.439442,47.353919],[4.425669,47.353949],[4.41758,47.356884],[4.415598,47.364123],[4.410372,47.36515]]]}",21457,21,Noidan (21),19/11,0,0 à 10,1 à 5,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.702949,47.922167],[4.700925,47.929785],[4.693776,47.942321],[4.702368,47.948686],[4.702371,47.952291],[4.694518,47.960053],[4.683048,47.96658],[4.677549,47.963878],[4.677873,47.956555],[4.6701,47.950684],[4.663065,47.942306],[4.662456,47.937379],[4.65523,47.926848],[4.669306,47.926561],[4.676215,47.92332],[4.693901,47.92504],[4.702949,47.922167]]]}",21628,21,Thoires (21),19/11,0,0 à 10,5 à 10,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.684771,47.259745],[4.676616,47.255451],[4.670553,47.250268],[4.668266,47.23722],[4.677016,47.236417],[4.67625,47.22941],[4.66643,47.223299],[4.667192,47.215598],[4.678681,47.215641],[4.691447,47.211413],[4.697073,47.20514],[4.713196,47.200334],[4.740991,47.196924],[4.741472,47.208345],[4.734485,47.214883],[4.731759,47.214818],[4.716308,47.225123],[4.711397,47.231255],[4.707148,47.242536],[4.699406,47.258448],[4.695601,47.262546],[4.684771,47.259745]]]}",21120,21,La Bussière-sur-Ouche (21),19/11,0,20 à 50,10 à 15,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.854205,47.146283],[4.865044,47.154333],[4.86046,47.15948],[4.851312,47.16238],[4.830144,47.166603],[4.813583,47.168597],[4.808007,47.170986],[4.802629,47.163989],[4.811117,47.157651],[4.81708,47.15535],[4.845672,47.149109],[4.854205,47.146283]]]}",21169,21,Chevannes (21),19/11,0,10 à 20,1 à 5,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.629807,47.251522],[4.63627,47.254505],[4.646547,47.264095],[4.639503,47.275125],[4.636587,47.282583],[4.62559,47.28512],[4.621866,47.283726],[4.602429,47.270181],[4.610557,47.26447],[4.614915,47.25813],[4.629807,47.251522]]]}",21600,21,Semarey (21),19/11,0,0 à 10,0 à 1,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[4.166229,47.533732],[4.160154,47.534806],[4.1506,47.532699],[4.141604,47.525525],[4.138508,47.51663],[4.137783,47.508013],[4.144425,47.496431],[4.144903,47.49098],[4.151448,47.483594],[4.166026,47.483721],[4.171135,47.482979],[4.182405,47.475678],[4.196556,47.485709],[4.201784,47.488099],[4.209438,47.487796],[4.213773,47.48478],[4.214301,47.499594],[4.208225,47.500457],[4.201177,47.507801],[4.185513,47.509858],[4.179217,47.511802],[4.173196,47.52423],[4.174548,47.528751],[4.166229,47.533732]]]}",21247,21,Époisses (21),19/11,0,0 à 10,0 à 1,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.31171,47.192268],[4.31455,47.190712],[4.317119,47.181591],[4.327059,47.180801],[4.334204,47.177531],[4.345149,47.184034],[4.353777,47.185805],[4.357521,47.189688],[4.36527,47.192775],[4.362904,47.205136],[4.359746,47.209244],[4.347723,47.209148],[4.333383,47.215921],[4.330142,47.215436],[4.32314,47.214723],[4.313703,47.210501],[4.311272,47.207258],[4.313059,47.194366],[4.31171,47.192268]]]}",21124,21,Censerey (21),19/11,0,50 à 150,1 à 5,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[4.749049,47.736395],[4.73954,47.734678],[4.722556,47.735295],[4.712789,47.729584],[4.706604,47.722275],[4.728797,47.71349],[4.735722,47.712325],[4.743615,47.719324],[4.748418,47.719097],[4.756832,47.722816],[4.757801,47.729436],[4.749049,47.736395]]]}",21052,21,Beaulieu (21),19/11,0,0 à 10,0 à 1,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.44614,47.844678],[4.436767,47.831113],[4.430628,47.826577],[4.421762,47.82978],[4.4118,47.826558],[4.418183,47.811223],[4.416401,47.804225],[4.425031,47.799779],[4.426741,47.796142],[4.456132,47.80232],[4.459484,47.801746],[4.462253,47.811732],[4.471988,47.824158],[4.470414,47.832832],[4.465293,47.843275],[4.460177,47.844684],[4.44614,47.844678]]]}",21044,21,Balot (21),19/11,0,0 à 10,0 à 1,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[5.021904,47.18684],[5.019388,47.17241],[5.027145,47.172102],[5.03122,47.172232],[5.030288,47.164606],[5.037769,47.159949],[5.046384,47.157164],[5.048891,47.15642],[5.052364,47.162533],[5.048749,47.171495],[5.051168,47.177128],[5.046635,47.186175],[5.042504,47.184971],[5.034268,47.187501],[5.021904,47.18684]]]}",21246,21,Épernay-sous-Gevrey (21),19/11,0,20 à 50,1 à 5,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[4.424761,47.936212],[4.424547,47.938039],[4.447132,47.956384],[4.438043,47.959628],[4.428496,47.965739],[4.4172,47.968678],[4.403507,47.965689],[4.395785,47.962284],[4.372397,47.96116],[4.361492,47.957193],[4.349642,47.956599],[4.334474,47.959089],[4.319746,47.959617],[4.312718,47.962691],[4.309001,47.961171],[4.305768,47.954335],[4.320432,47.94897],[4.338996,47.944259],[4.353985,47.933248],[4.342265,47.927581],[4.34877,47.923404],[4.354582,47.922999],[4.35945,47.926604],[4.369004,47.927855],[4.380036,47.925477],[4.403891,47.925395],[4.414455,47.939186],[4.424761,47.936212]]]}",21419,21,Molesme (21),19/11,0,0 à 10,0 à 1,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[5.090012,47.074283],[5.090106,47.067088],[5.087347,47.060747],[5.093003,47.046393],[5.107685,47.046911],[5.110222,47.051074],[5.118505,47.052166],[5.135494,47.052204],[5.137832,47.057198],[5.134564,47.060681],[5.123825,47.065917],[5.099072,47.0702],[5.090273,47.075139],[5.090012,47.074283]]]}",21035,21,Auvillars-sur-Saône (21),19/11,0,0 à 10,0 à 1,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[4.980299,47.540595],[4.983088,47.552575],[4.974825,47.5571],[4.970288,47.562212],[4.948499,47.572787],[4.941564,47.558933],[4.949248,47.551548],[4.949672,47.535719],[4.943938,47.529957],[4.937106,47.519284],[4.929908,47.514791],[4.919688,47.502588],[4.91705,47.495999],[4.921663,47.490562],[4.941981,47.49186],[4.934035,47.497176],[4.936354,47.505536],[4.94264,47.510054],[4.948762,47.511715],[4.957931,47.521504],[4.966166,47.525562],[4.980299,47.540595]]]}",21208,21,Courtivron (21),19/11,0,0 à 10,0 à 1,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.345651,47.076606],[5.359401,47.080836],[5.357405,47.083584],[5.335292,47.088019],[5.328394,47.088567],[5.322519,47.09694],[5.312499,47.10829],[5.304715,47.10698],[5.297434,47.102201],[5.280852,47.102198],[5.292744,47.090187],[5.31541,47.084508],[5.33166,47.076849],[5.345651,47.076606]]]}",21575,21,Saint-Symphorien-sur-Saône (21),19/11,0,0 à 10,0 à 1,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[5.055617,47.372143],[5.063378,47.369471],[5.079264,47.386842],[5.076687,47.387687],[5.069543,47.385979],[5.061951,47.390935],[5.058214,47.38433],[5.051668,47.377335],[5.055617,47.372143]]]}",21059,21,Bellefond (21),19/11,0,0 à 10,1 à 5,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[4.716529,46.970068],[4.731766,46.967178],[4.74019,46.97142],[4.744135,46.979951],[4.755563,46.98069],[4.762211,46.98862],[4.758608,46.98871],[4.752772,46.994546],[4.752709,47.004455],[4.749497,47.010836],[4.738949,47.005958],[4.736129,47.000998],[4.724908,46.98857],[4.702323,46.985512],[4.697204,46.979589],[4.702305,46.969949],[4.711238,46.97125],[4.716529,46.970068]]]}",21037,21,Auxey-Duresses (21),19/11,0,0 à 10,0 à 1,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.303397,47.338002],[4.315231,47.338451],[4.317484,47.340571],[4.329835,47.343097],[4.327497,47.347641],[4.340945,47.356497],[4.346234,47.354431],[4.346042,47.364938],[4.350477,47.375433],[4.35507,47.380182],[4.343439,47.387299],[4.334172,47.398121],[4.327763,47.398637],[4.325247,47.388894],[4.320823,47.381255],[4.315553,47.377989],[4.306278,47.382139],[4.302219,47.387709],[4.290052,47.384662],[4.277829,47.38442],[4.274765,47.38111],[4.28586,47.372491],[4.289657,47.362259],[4.297235,47.35961],[4.292796,47.348969],[4.292279,47.339465],[4.303397,47.338002]]]}",21678,21,Vic-sous-Thil (21),19/11,0,0 à 10,0 à 1,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.597279,47.199394],[4.608977,47.203891],[4.609806,47.207511],[4.599333,47.21493],[4.572115,47.214986],[4.575984,47.210374],[4.578532,47.1952],[4.591309,47.195164],[4.597279,47.199394]]]}",21533,21,Rouvres-sous-Meilly (21),19/11,0,0 à 10,0 à 1,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.797301,47.49164],[4.79023,47.482667],[4.780804,47.474339],[4.78273,47.460347],[4.785566,47.45181],[4.805858,47.444461],[4.808102,47.443022],[4.823917,47.444322],[4.831183,47.458317],[4.84267,47.465846],[4.853616,47.466678],[4.859638,47.470537],[4.865058,47.478048],[4.870571,47.482363],[4.878461,47.482361],[4.870962,47.492312],[4.857976,47.493843],[4.848749,47.49797],[4.832536,47.496362],[4.825628,47.501565],[4.818414,47.496816],[4.81113,47.500969],[4.8036,47.496641],[4.797301,47.49164]]]}",21659,21,Vaux-Saules (21),19/11,0,0 à 10,0 à 1,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[4.979354,47.136804],[4.991522,47.132583],[4.999936,47.127631],[5.009447,47.124596],[5.014825,47.122256],[5.023103,47.122302],[5.0299,47.125249],[5.021406,47.134084],[5.020296,47.141254],[5.01426,47.144482],[4.996166,47.144774],[4.988361,47.143609],[4.976999,47.150366],[4.976392,47.155227],[4.967035,47.154957],[4.961968,47.148046],[4.967126,47.147367],[4.973057,47.138373],[4.979354,47.136804]]]}",21088,21,Boncourt-le-Bois (21),19/11,0,0 à 10,0 à 1,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[4.26148,47.375248],[4.268894,47.36943],[4.264137,47.359673],[4.266579,47.357762],[4.264344,47.350544],[4.253328,47.342428],[4.247004,47.335302],[4.256706,47.336113],[4.262571,47.339614],[4.270737,47.352745],[4.289657,47.362259],[4.28586,47.372491],[4.274765,47.38111],[4.26148,47.375248]]]}",21328,21,Juillenay (21),19/11,0,0 à 10,5 à 10,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.702998,47.167751],[4.700945,47.167476],[4.704491,47.161179],[4.715512,47.157721],[4.720572,47.14723],[4.714505,47.137842],[4.716906,47.132355],[4.715191,47.127893],[4.722038,47.127574],[4.723764,47.11614],[4.724556,47.095845],[4.739589,47.09567],[4.744749,47.103135],[4.762108,47.110261],[4.755651,47.111318],[4.751165,47.1149],[4.753948,47.120539],[4.754068,47.130408],[4.746052,47.138601],[4.74428,47.155191],[4.746925,47.158504],[4.731168,47.16052],[4.720276,47.162996],[4.716628,47.160883],[4.702998,47.167751]]]}",21030,21,Aubaine (21),19/11,0,1000 et plus,30 et plus,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[4.660427,47.325865],[4.659846,47.315155],[4.659802,47.307046],[4.665785,47.29486],[4.673307,47.295165],[4.680804,47.301173],[4.681917,47.310658],[4.687235,47.329526],[4.677544,47.330829],[4.667264,47.32647],[4.660427,47.325865]]]}",21679,21,Vieilmoulin (21),19/11,0,0 à 10,0 à 1,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.087234,47.457451],[5.085605,47.460845],[5.075026,47.464268],[5.068401,47.457921],[5.057774,47.460326],[5.044682,47.461681],[5.030569,47.466117],[5.017119,47.460076],[5.006544,47.463561],[5.004235,47.45957],[5.008613,47.453383],[5.023371,47.445258],[5.040446,47.446792],[5.051289,47.439735],[5.069863,47.435777],[5.07731,47.437975],[5.087234,47.457451]]]}",21245,21,Épagny (21),19/11,0,250 à 500,30 et plus,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[4.794884,47.217594],[4.81229,47.214185],[4.817271,47.223454],[4.827717,47.23004],[4.831658,47.237276],[4.825583,47.257237],[4.822502,47.261957],[4.817376,47.25877],[4.810939,47.261609],[4.804106,47.253848],[4.797486,47.236824],[4.792847,47.226724],[4.794606,47.224332],[4.794884,47.217594]]]}",21293,21,Gergueil (21),19/11,0,0 à 10,0 à 1,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.670016,47.035933],[4.676071,47.034194],[4.683196,47.03669],[4.685549,47.040707],[4.675202,47.040666],[4.659993,47.045839],[4.649776,47.052447],[4.642587,47.052719],[4.626777,47.05018],[4.612818,47.044807],[4.621818,47.041989],[4.627592,47.038162],[4.651358,47.03388],[4.662427,47.036699],[4.670016,47.035933]]]}",21221,21,Cussy-la-Colonne (21),19/11,0,50 à 150,15 à 20,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[4.56646,47.083972],[4.565879,47.086027],[4.575039,47.090492],[4.580576,47.104752],[4.580399,47.111372],[4.567161,47.111617],[4.568197,47.115175],[4.559061,47.118702],[4.537221,47.111865],[4.543938,47.108505],[4.54531,47.104195],[4.539832,47.098279],[4.546102,47.091178],[4.564254,47.082573],[4.56646,47.083972]]]}",21015,21,Antigny-la-Ville (21),19/11,0,500 à 1000,30 et plus,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[4.865121,47.941686],[4.852395,47.939084],[4.841271,47.939741],[4.8277,47.945301],[4.818234,47.942604],[4.810681,47.920164],[4.812368,47.913132],[4.82139,47.913824],[4.829424,47.912427],[4.828942,47.915124],[4.836527,47.919865],[4.84484,47.92274],[4.852133,47.929968],[4.866094,47.940509],[4.865121,47.941686]]]}",21090,21,Boudreville (21),19/11,0,0 à 10,1 à 5,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.896093,47.565793],[4.899597,47.563166],[4.89878,47.555685],[4.91328,47.551233],[4.915358,47.545725],[4.911584,47.533865],[4.894531,47.515016],[4.90565,47.510341],[4.907505,47.503672],[4.919688,47.502588],[4.929908,47.514791],[4.937106,47.519284],[4.943938,47.529957],[4.949672,47.535719],[4.949248,47.551548],[4.941564,47.558933],[4.927433,47.562129],[4.91307,47.575207],[4.901655,47.573938],[4.896093,47.565793]]]}",21421,21,Moloy (21),19/11,0,0 à 10,0 à 1,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[4.92637,47.223701],[4.92259,47.230722],[4.921029,47.240109],[4.915176,47.248379],[4.90534,47.246886],[4.887934,47.239409],[4.880782,47.233028],[4.880308,47.228653],[4.874742,47.225049],[4.885222,47.215341],[4.88336,47.208366],[4.884632,47.206775],[4.890194,47.207626],[4.900636,47.215654],[4.903762,47.211593],[4.923424,47.215079],[4.92637,47.223701]]]}",21132,21,Chamb½uf (21),19/11,0,250 à 500,15 à 20,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.943579,47.574519],[4.936293,47.582694],[4.930575,47.585131],[4.913012,47.587549],[4.904367,47.587357],[4.908458,47.593041],[4.940885,47.608266],[4.955567,47.609532],[4.949636,47.613895],[4.949081,47.6185],[4.954564,47.622281],[4.944059,47.630967],[4.940808,47.634252],[4.931917,47.637],[4.921738,47.643844],[4.904684,47.649056],[4.899462,47.652223],[4.893249,47.655644],[4.88657,47.652443],[4.891878,47.641681],[4.891879,47.637265],[4.897715,47.62546],[4.891566,47.622713],[4.878439,47.630751],[4.877952,47.640953],[4.862153,47.640318],[4.856681,47.635972],[4.853963,47.63077],[4.861157,47.62123],[4.859482,47.613898],[4.871874,47.592416],[4.864271,47.580332],[4.855307,47.572122],[4.856854,47.559037],[4.864876,47.558218],[4.879298,47.563959],[4.893211,47.562436],[4.896093,47.565793],[4.901655,47.573938],[4.91307,47.575207],[4.927433,47.562129],[4.941564,47.558933],[4.948499,47.572787],[4.943579,47.574519]]]}",21579,21,Salives (21),19/11,0,0 à 10,0 à 1,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[4.865121,47.941686],[4.856125,47.953276],[4.845186,47.961249],[4.82633,47.96123],[4.811428,47.959354],[4.802076,47.962586],[4.802396,47.958915],[4.783316,47.944628],[4.780847,47.93785],[4.768801,47.929336],[4.779713,47.926627],[4.776975,47.919797],[4.792696,47.914387],[4.793167,47.909917],[4.798381,47.905786],[4.812368,47.913132],[4.810681,47.920164],[4.818234,47.942604],[4.8277,47.945301],[4.841271,47.939741],[4.852395,47.939084],[4.865121,47.941686]]]}",21674,21,Veuxhaulles-sur-Aube (21),19/11,0,0 à 10,1 à 5,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.85113,47.058005],[4.847838,47.053378],[4.854221,47.049197],[4.849055,47.041218],[4.859827,47.040518],[4.866629,47.041999],[4.883143,47.040892],[4.895431,47.040911],[4.883555,47.053323],[4.876666,47.059129],[4.866447,47.063346],[4.858782,47.056225],[4.85113,47.058005]]]}",21173,21,Chorey-les-Beaune (21),19/11,0,250 à 500,25 à 30,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.580957,47.30415],[4.568594,47.310064],[4.551318,47.315206],[4.542741,47.31908],[4.538367,47.318828],[4.522423,47.311671],[4.510946,47.310291],[4.512709,47.306577],[4.522118,47.303409],[4.523802,47.300345],[4.529925,47.301755],[4.542754,47.298092],[4.572345,47.300673],[4.576443,47.297444],[4.583465,47.297712],[4.585145,47.301504],[4.580957,47.30415]]]}",21392,21,Martrois (21),19/11,0,0 à 10,0 à 1,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.765552,47.44604],[4.778843,47.44691],[4.785566,47.45181],[4.78273,47.460347],[4.780804,47.474339],[4.776521,47.475984],[4.746564,47.472872],[4.752465,47.455869],[4.765552,47.44604]]]}",21136,21,Champagny (21),19/11,0,0 à 10,0 à 1,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[4.56646,47.083972],[4.564254,47.082573],[4.546102,47.091178],[4.539832,47.098279],[4.535028,47.097663],[4.536377,47.091954],[4.54668,47.086677],[4.539377,47.083749],[4.54688,47.077557],[4.540756,47.073251],[4.533512,47.068556],[4.54101,47.061042],[4.546943,47.057886],[4.555261,47.061903],[4.562867,47.05989],[4.570777,47.065018],[4.576125,47.071563],[4.578287,47.079894],[4.56646,47.083972]]]}",21334,21,Lacanche (21),19/11,0,0 à 10,0 à 1,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[4.230436,47.316052],[4.222284,47.314828],[4.222821,47.310034],[4.212038,47.304688],[4.207842,47.306296],[4.194644,47.303338],[4.186277,47.296656],[4.180081,47.298643],[4.174152,47.295243],[4.187996,47.286358],[4.196687,47.277734],[4.211067,47.267824],[4.202695,47.259187],[4.209972,47.257131],[4.227254,47.254827],[4.236633,47.260255],[4.242831,47.261723],[4.255624,47.257238],[4.26315,47.24996],[4.271169,47.250631],[4.272123,47.254225],[4.268817,47.261429],[4.274435,47.269456],[4.279868,47.277325],[4.272893,47.279379],[4.268955,47.283529],[4.253106,47.291565],[4.260835,47.29894],[4.264965,47.309115],[4.258464,47.314539],[4.248828,47.314848],[4.241205,47.30913],[4.230436,47.316052]]]}",21584,21,Saulieu (21),19/11,0,250 à 500,10 à 15,1500 à 2000
