geometry,INSEE_COM,INSEE_DEP,NOM_COM_OK,fin_periode,clage_65,ti_classe,tp_classe,td_classe
"{""type"":""Polygon"",""coordinates"":[[[3.618171,46.901974],[3.635615,46.892744],[3.64178,46.886467],[3.642622,46.881693],[3.650134,46.880492],[3.656521,46.888061],[3.662226,46.88822],[3.662701,46.879537],[3.668831,46.87561],[3.683946,46.878081],[3.683709,46.881648],[3.691092,46.887512],[3.688696,46.897334],[3.687297,46.909954],[3.68828,46.916996],[3.685125,46.920191],[3.675507,46.920938],[3.668398,46.919088],[3.661827,46.922249],[3.648734,46.916639],[3.634799,46.921431],[3.622678,46.914279],[3.618171,46.901974]]]}",58243,58,Saint-Gratien-Savigny (58),31/10,65,150 à 250,30 et plus,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[5.336234,47.556447],[5.342067,47.553137],[5.356113,47.556031],[5.363022,47.559945],[5.363868,47.568509],[5.360333,47.575589],[5.367112,47.584366],[5.375515,47.586678],[5.389243,47.595349],[5.382002,47.602274],[5.37384,47.604484],[5.366839,47.604958],[5.360829,47.596198],[5.355716,47.591696],[5.35387,47.584089],[5.343019,47.583389],[5.342029,47.580156],[5.346769,47.56239],[5.336234,47.556447]]]}",21158,21,Chaume-et-Courchamp (21),31/10,65,0 à 10,1 à 5,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[6.280178,47.44397],[6.284293,47.434193],[6.279366,47.430734],[6.282698,47.426295],[6.294481,47.426038],[6.303646,47.430199],[6.306131,47.433267],[6.297243,47.439406],[6.298311,47.445472],[6.289207,47.447703],[6.280178,47.44397]]]}",25408,25,Montussaint (25),31/10,65,250 à 500,30 et plus,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[6.080134,47.689727],[6.078952,47.694187],[6.073026,47.696249],[6.071529,47.700089],[6.055489,47.712611],[6.053082,47.705291],[6.041966,47.703974],[6.033405,47.709514],[6.028779,47.718885],[6.016469,47.717373],[6.006539,47.715886],[5.991434,47.711756],[5.988211,47.706186],[5.989976,47.696129],[6.009323,47.685423],[6.011927,47.681917],[6.008281,47.672568],[6.013136,47.669502],[6.015722,47.659597],[6.019386,47.666782],[6.037025,47.673317],[6.047637,47.66952],[6.050939,47.671919],[6.061506,47.673366],[6.075059,47.681112],[6.080134,47.689727]]]}",70421,70,Port-sur-Saône (70),31/10,65,0 à 10,0 à 1,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[5.034803,47.353985],[5.040483,47.355251],[5.036371,47.369121],[5.042265,47.372526],[5.037009,47.372619],[5.030069,47.381932],[5.024376,47.383797],[5.01574,47.38144],[4.998848,47.381152],[4.994788,47.384104],[5.003264,47.369092],[5.010791,47.361711],[5.015833,47.361528],[5.022567,47.362006],[5.034267,47.356936],[5.034803,47.353985]]]}",21003,21,Ahuy (21),31/10,65,250 à 500,10 à 15,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[5.150299,46.906312],[5.142568,46.908576],[5.138572,46.906255],[5.131767,46.909256],[5.127007,46.923761],[5.129507,46.929373],[5.129298,46.935914],[5.121959,46.935514],[5.116707,46.939793],[5.111723,46.932455],[5.106846,46.927865],[5.093781,46.921432],[5.088649,46.914495],[5.10352,46.913266],[5.100738,46.903667],[5.109249,46.899313],[5.115185,46.892758],[5.114315,46.885421],[5.132653,46.883309],[5.137851,46.884319],[5.152094,46.899751],[5.150299,46.906312]]]}",71355,71,Pontoux (71),31/10,65,150 à 250,30 et plus,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[6.554141,47.486892],[6.557899,47.479746],[6.553737,47.477433],[6.564488,47.465746],[6.57029,47.468357],[6.57268,47.479389],[6.580547,47.483221],[6.573868,47.495955],[6.560267,47.497232],[6.555612,47.495789],[6.553914,47.49045],[6.554141,47.486892]]]}",25266,25,Geney (25),31/10,65,500 à 1000,20 à 25,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[4.689714,46.835884],[4.684689,46.840775],[4.678978,46.842622],[4.664474,46.852245],[4.663447,46.848089],[4.653095,46.842706],[4.651011,46.83024],[4.658565,46.829321],[4.662045,46.822303],[4.669576,46.823123],[4.67459,46.827103],[4.681405,46.829054],[4.689714,46.835884]]]}",71107,71,Charrecey (71),31/10,65,50 à 150,1 à 5,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[6.183082,47.49034],[6.175799,47.495377],[6.170677,47.502235],[6.161729,47.508234],[6.149704,47.512908],[6.138968,47.512405],[6.130174,47.511937],[6.118124,47.507944],[6.11562,47.504465],[6.118922,47.49972],[6.117584,47.489618],[6.126454,47.477605],[6.135675,47.472812],[6.144281,47.464053],[6.152593,47.466075],[6.158706,47.472216],[6.160427,47.48112],[6.167243,47.486034],[6.183082,47.49034]]]}",70038,70,Authoison (70),31/10,65,50 à 150,10 à 15,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.516666,46.831088],[5.508858,46.831],[5.502052,46.833223],[5.48916,46.83377],[5.484041,46.833388],[5.487039,46.824432],[5.494877,46.817535],[5.502233,46.818445],[5.519117,46.825528],[5.516666,46.831088]]]}",39060,39,Bois-de-Gand (39),31/10,65,50 à 150,10 à 15,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[5.582882,47.130285],[5.575382,47.126996],[5.576294,47.119728],[5.581922,47.114406],[5.586477,47.106987],[5.607364,47.066117],[5.645136,47.074559],[5.626929,47.13494],[5.604311,47.139518],[5.599753,47.138375],[5.595626,47.132697],[5.586735,47.12845],[5.582882,47.130285]]]}",39205,39,Éclans-Nenon (39),31/10,65,250 à 500,25 à 30,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.572736,47.417824],[5.533004,47.420307],[5.536991,47.415363],[5.544157,47.412767],[5.549068,47.403374],[5.558638,47.401832],[5.573032,47.403819],[5.58048,47.412315],[5.572736,47.417824]]]}",70218,70,Esmoulins (70),31/10,65,500 à 1000,30 et plus,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[6.447242,47.391931],[6.458661,47.393077],[6.463535,47.391777],[6.470725,47.393412],[6.469232,47.406233],[6.452292,47.409451],[6.44138,47.401355],[6.440571,47.397593],[6.440576,47.39336],[6.447242,47.391931]]]}",25306,25,L'Hôpital-Saint-Lieffroy (25),31/10,65,50 à 150,5 à 10,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[6.052633,47.916947],[6.061037,47.921523],[6.070648,47.924358],[6.076627,47.930811],[6.075482,47.938924],[6.070429,47.936432],[6.060508,47.943318],[6.049268,47.941964],[6.045896,47.949831],[6.020593,47.947599],[6.014314,47.938009],[6.0049,47.929578],[6.00841,47.922767],[6.009523,47.921062],[6.027379,47.914459],[6.027787,47.912839],[6.038437,47.910025],[6.049501,47.916945],[6.052633,47.916947]]]}",70202,70,Demangevelle (70),31/10,65,150 à 250,10 à 15,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.32276,46.694672],[5.318009,46.688862],[5.311493,46.684713],[5.311931,46.677706],[5.302617,46.681373],[5.297637,46.67795],[5.297402,46.673676],[5.305538,46.668454],[5.309109,46.659983],[5.306919,46.65417],[5.31815,46.652431],[5.330736,46.645571],[5.332318,46.635146],[5.338192,46.635195],[5.353548,46.639077],[5.354693,46.646868],[5.368048,46.652661],[5.372528,46.667519],[5.368361,46.673663],[5.353879,46.682439],[5.344344,46.681226],[5.331898,46.688524],[5.325466,46.688602],[5.32276,46.694672]]]}",71196,71,Le Fay (71),31/10,65,250 à 500,15 à 20,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[5.609727,47.297473],[5.620501,47.294218],[5.620058,47.289143],[5.629344,47.288658],[5.639471,47.29066],[5.637376,47.307106],[5.640019,47.312387],[5.629832,47.317855],[5.624516,47.314714],[5.611461,47.303252],[5.609727,47.297473]]]}",70142,70,Chaumercenne (70),31/10,65,250 à 500,5 à 10,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[5.585474,47.166992],[5.574426,47.158273],[5.574376,47.152042],[5.589904,47.148979],[5.596118,47.150072],[5.606427,47.155036],[5.613309,47.161195],[5.617184,47.163542],[5.610334,47.16948],[5.601352,47.17362],[5.594886,47.173995],[5.585474,47.166992]]]}",39465,39,Romange (39),31/10,65,250 à 500,30 et plus,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[3.042795,47.24144],[3.042373,47.246835],[3.042339,47.255148],[3.036481,47.262193],[3.016391,47.261391],[3.014146,47.256442],[3.02086,47.251506],[3.02016,47.245698],[3.012801,47.244124],[3.010914,47.230687],[3.020815,47.227171],[3.039774,47.218164],[3.041644,47.2253],[3.042795,47.24144]]]}",58042,58,Bulcy (58),31/10,65,50 à 150,10 à 15,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[4.015102,47.896406],[4.008525,47.889372],[4.000377,47.883602],[4.006862,47.880577],[4.017806,47.878064],[4.023861,47.869727],[4.02543,47.863332],[4.037376,47.861754],[4.055255,47.884396],[4.061143,47.890444],[4.062793,47.896558],[4.079475,47.902126],[4.071512,47.90408],[4.063258,47.900568],[4.051384,47.898255],[4.043936,47.901371],[4.036255,47.900519],[4.036211,47.905454],[4.040295,47.91594],[4.040549,47.923994],[4.026605,47.926364],[4.025209,47.928618],[4.016419,47.929595],[4.011025,47.937569],[4.005003,47.94259],[3.993652,47.936856],[3.985777,47.93067],[3.976982,47.92506],[3.978175,47.918489],[3.984696,47.917172],[3.992023,47.913781],[3.999285,47.916347],[4.012893,47.903379],[4.015102,47.896406]]]}",89262,89,Molosmes (89),31/10,65,150 à 250,15 à 20,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.841875,47.065291],[5.83825,47.068633],[5.838716,47.074698],[5.834013,47.083125],[5.835148,47.09184],[5.824579,47.088243],[5.810806,47.081411],[5.799788,47.078357],[5.78529,47.082501],[5.778808,47.074435],[5.779938,47.06361],[5.784716,47.054913],[5.793989,47.050582],[5.800539,47.044778],[5.809604,47.046555],[5.812885,47.052875],[5.828066,47.051711],[5.832677,47.047486],[5.842373,47.047167],[5.843191,47.053709],[5.839778,47.060767],[5.841875,47.065291]]]}",25336,25,Liesle (25),31/10,65,250 à 500,15 à 20,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[3.026208,47.460769],[3.039499,47.458683],[3.048335,47.467892],[3.057076,47.469477],[3.060722,47.46461],[3.081572,47.465943],[3.084752,47.473729],[3.082547,47.481047],[3.067472,47.481182],[3.062493,47.483251],[3.053338,47.493948],[3.054819,47.505892],[3.05185,47.511869],[3.047077,47.512284],[3.037269,47.512176],[3.031553,47.513894],[3.02345,47.509514],[3.018089,47.512557],[3.005601,47.510534],[3.000007,47.506219],[2.992817,47.496047],[2.984361,47.493145],[2.988276,47.490596],[2.983987,47.486633],[2.989914,47.484461],[2.987921,47.480858],[2.998347,47.483725],[3.010995,47.483844],[3.015664,47.47924],[3.017299,47.472811],[3.021313,47.470247],[3.026208,47.460769]]]}",58270,58,Saint-Vérain (58),31/10,65,0 à 10,0 à 1,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[6.179477,47.807174],[6.189917,47.810316],[6.188024,47.816885],[6.199437,47.82098],[6.192969,47.828358],[6.201932,47.834849],[6.193672,47.839192],[6.179825,47.839873],[6.174563,47.837262],[6.168438,47.830706],[6.168452,47.820321],[6.175513,47.810276],[6.179477,47.807174]]]}",70052,70,Bassigney (70),31/10,65,150 à 250,25 à 30,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[5.971942,47.090509],[5.983178,47.086659],[5.977692,47.077046],[5.976772,47.072148],[5.969128,47.072491],[5.972142,47.063257],[5.977723,47.059491],[5.986749,47.060603],[5.991398,47.062154],[5.986882,47.072519],[5.979592,47.075781],[5.985011,47.080739],[5.98565,47.088342],[5.981602,47.091919],[5.971942,47.090509]]]}",25134,25,Châtillon-sur-Lison (25),31/10,65,,,
"{""type"":""Polygon"",""coordinates"":[[[4.525915,47.270066],[4.532427,47.264452],[4.538071,47.253817],[4.548927,47.24308],[4.554869,47.239771],[4.559814,47.240935],[4.568305,47.251747],[4.568846,47.256762],[4.576644,47.264635],[4.584416,47.283386],[4.586687,47.285592],[4.57152,47.279361],[4.559817,47.276167],[4.525915,47.270066]]]}",21501,21,Pouilly-en-Auxois (21),31/10,65,500 à 1000,30 et plus,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[3.194643,47.374895],[3.201938,47.372864],[3.205063,47.369102],[3.232363,47.37472],[3.257414,47.376024],[3.254012,47.379247],[3.257019,47.384008],[3.250161,47.389395],[3.251117,47.394799],[3.240463,47.410596],[3.235348,47.411923],[3.220305,47.42066],[3.224793,47.424791],[3.21138,47.431394],[3.204526,47.42603],[3.203153,47.418779],[3.197652,47.412745],[3.198977,47.401647],[3.192075,47.397014],[3.188952,47.392278],[3.190486,47.388057],[3.196405,47.384145],[3.194643,47.374895]]]}",58089,58,Couloutre (58),31/10,65,50 à 150,20 à 25,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[6.830637,47.546436],[6.834442,47.547369],[6.855862,47.547981],[6.860526,47.558111],[6.854626,47.566699],[6.85007,47.567594],[6.845596,47.573673],[6.841096,47.56748],[6.828968,47.569203],[6.821728,47.573312],[6.810351,47.569427],[6.807087,47.563066],[6.81678,47.547829],[6.830637,47.546436]]]}",90022,90,Châtenois-les-Forges (90),31/10,65,0 à 10,0 à 1,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[3.194643,47.374895],[3.185102,47.376615],[3.172641,47.380857],[3.169296,47.38718],[3.16349,47.388751],[3.15546,47.387557],[3.147829,47.389458],[3.131428,47.399356],[3.123082,47.405906],[3.124844,47.41186],[3.116401,47.415115],[3.116665,47.421006],[3.110637,47.424158],[3.103646,47.424952],[3.090172,47.421321],[3.078783,47.419628],[3.061893,47.420501],[3.041289,47.418269],[3.042732,47.412861],[3.047973,47.407162],[3.050355,47.397742],[3.056475,47.390469],[3.053288,47.385528],[3.057545,47.376184],[3.04248,47.376012],[3.039643,47.369816],[3.045957,47.365354],[3.050598,47.369902],[3.05826,47.372217],[3.068478,47.369367],[3.086405,47.36808],[3.087635,47.360136],[3.091703,47.351831],[3.099273,47.345115],[3.118783,47.338733],[3.124728,47.334258],[3.12903,47.336358],[3.133834,47.343477],[3.145589,47.345423],[3.156243,47.344052],[3.159947,47.345939],[3.167598,47.343355],[3.176316,47.3464],[3.189598,47.347343],[3.187263,47.352814],[3.183331,47.356361],[3.182942,47.365413],[3.194643,47.374895]]]}",58102,58,Donzy (58),31/10,65,50 à 150,30 et plus,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[6.116474,47.393073],[6.113788,47.38737],[6.104829,47.38313],[6.111802,47.378665],[6.119056,47.378858],[6.130333,47.384808],[6.146599,47.380501],[6.150365,47.382439],[6.152183,47.385976],[6.130031,47.388085],[6.12679,47.393522],[6.11996,47.39607],[6.116474,47.393073]]]}",25582,25,Valleroy (25),31/10,65,150 à 250,15 à 20,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.905085,47.854758],[5.898666,47.848087],[5.89127,47.836525],[5.882579,47.839375],[5.865063,47.832005],[5.854337,47.825438],[5.844709,47.823731],[5.833108,47.822143],[5.825187,47.812671],[5.834967,47.803263],[5.847305,47.801942],[5.852987,47.798454],[5.854027,47.793826],[5.860307,47.794101],[5.867026,47.794589],[5.874449,47.798706],[5.884488,47.796227],[5.892474,47.789502],[5.905887,47.793258],[5.9187,47.801911],[5.926986,47.80297],[5.940788,47.807522],[5.950226,47.816746],[5.959004,47.818606],[5.953912,47.820629],[5.948309,47.822409],[5.937869,47.822437],[5.920871,47.831529],[5.917061,47.846424],[5.913212,47.85119],[5.905085,47.854758]]]}",70292,70,Jussey (70),31/10,65,250 à 500,20 à 25,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[6.563137,47.397808],[6.563016,47.394371],[6.549104,47.393601],[6.53895,47.394578],[6.534068,47.393022],[6.531518,47.386199],[6.539249,47.36122],[6.559719,47.359796],[6.560141,47.358184],[6.56695,47.356059],[6.580776,47.357125],[6.608687,47.360647],[6.610174,47.359968],[6.620745,47.360453],[6.624214,47.374941],[6.621781,47.380184],[6.611591,47.388701],[6.596939,47.390184],[6.588468,47.390313],[6.576194,47.39712],[6.563137,47.397808]]]}",25018,25,Anteuil (25),31/10,65,150 à 250,10 à 15,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.535389,47.010549],[5.548164,47.005966],[5.558537,47.009036],[5.569613,47.006311],[5.572217,47.012705],[5.570197,47.015125],[5.574305,47.020919],[5.575772,47.027251],[5.588383,47.030029],[5.572232,47.058196],[5.548781,47.053012],[5.551867,47.048387],[5.535328,47.044175],[5.527901,47.038208],[5.52289,47.029939],[5.51891,47.03094],[5.512758,47.026787],[5.511192,47.02262],[5.51278,47.016697],[5.523258,47.017481],[5.529506,47.012514],[5.535389,47.010549]]]}",39305,39,La Loye (39),31/10,65,250 à 500,30 et plus,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[6.325765,47.420703],[6.316092,47.410678],[6.305266,47.410082],[6.296962,47.40629],[6.292817,47.395602],[6.283966,47.392055],[6.280991,47.389499],[6.285307,47.383146],[6.293355,47.38227],[6.311008,47.385204],[6.313817,47.387969],[6.332808,47.39854],[6.342142,47.409809],[6.334527,47.411889],[6.333657,47.414811],[6.326563,47.420721],[6.325765,47.420703]]]}",25567,25,Tournans (25),31/10,65,250 à 500,30 et plus,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[3.966214,47.881696],[3.991356,47.891292],[3.997932,47.895544],[4.015102,47.896406],[4.012893,47.903379],[3.999285,47.916347],[3.992023,47.913781],[3.984696,47.917172],[3.971866,47.905606],[3.954051,47.899004],[3.948068,47.900097],[3.952096,47.892095],[3.959901,47.882611],[3.958288,47.877593],[3.966214,47.881696]]]}",89137,89,Dannemoine (89),31/10,65,50 à 150,10 à 15,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[6.102515,47.361406],[6.09149,47.359699],[6.09406,47.349114],[6.098769,47.341557],[6.111675,47.335685],[6.117377,47.339849],[6.130749,47.347741],[6.145631,47.352024],[6.145521,47.352343],[6.140519,47.356136],[6.122616,47.355712],[6.103026,47.361303],[6.102515,47.361406]]]}",25598,25,Venise (25),31/10,65,150 à 250,5 à 10,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[3.297923,46.742001],[3.291881,46.745846],[3.257461,46.7567],[3.247961,46.75527],[3.240854,46.750978],[3.225556,46.74678],[3.229993,46.738977],[3.231137,46.732889],[3.224883,46.73008],[3.218199,46.718249],[3.214512,46.715681],[3.222377,46.711823],[3.234127,46.697519],[3.2623,46.709785],[3.267547,46.715461],[3.277631,46.71664],[3.283055,46.715143],[3.29053,46.723264],[3.297923,46.742001]]]}",58294,58,Toury-sur-Jour (58),31/10,65,50 à 150,30 et plus,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[3.260371,48.17801],[3.264019,48.186843],[3.270633,48.191616],[3.262244,48.195477],[3.263732,48.199609],[3.258802,48.202014],[3.239328,48.197094],[3.221383,48.19458],[3.207056,48.189768],[3.200367,48.185713],[3.209486,48.186205],[3.217188,48.176793],[3.224791,48.169796],[3.240411,48.16954],[3.254465,48.174743],[3.260371,48.17801]]]}",89287,89,Paron (89),31/10,65,20 à 50,0 à 1,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[3.295924,48.143478],[3.320653,48.141205],[3.322698,48.136956],[3.329221,48.134085],[3.345758,48.136477],[3.340177,48.143278],[3.330942,48.142218],[3.323865,48.151319],[3.308458,48.161302],[3.301394,48.162862],[3.289639,48.160525],[3.284744,48.151917],[3.288379,48.149173],[3.306246,48.151906],[3.295924,48.143478]]]}",89326,89,Rosoy (89),31/10,65,10 à 20,1 à 5,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[3.921818,47.849373],[3.912266,47.853692],[3.912852,47.863295],[3.915546,47.873092],[3.914697,47.873132],[3.902475,47.873628],[3.898083,47.869373],[3.885325,47.865003],[3.873312,47.858686],[3.882502,47.856541],[3.893843,47.844852],[3.904241,47.847332],[3.921818,47.849373]]]}",89417,89,Tissey (89),31/10,65,50 à 150,10 à 15,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.306716,47.579849],[4.2902,47.576168],[4.284012,47.573065],[4.275585,47.567325],[4.259975,47.560192],[4.259294,47.556125],[4.271259,47.547154],[4.276979,47.547238],[4.290634,47.551778],[4.297161,47.557606],[4.305102,47.569257],[4.308403,47.577551],[4.306716,47.579849]]]}",21709,21,Viserny (21),31/10,65,50 à 150,5 à 10,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.582882,47.130285],[5.586735,47.12845],[5.595626,47.132697],[5.599753,47.138375],[5.604311,47.139518],[5.604686,47.142575],[5.598659,47.144013],[5.589904,47.148979],[5.574376,47.152042],[5.568614,47.148479],[5.566946,47.141594],[5.574609,47.132976],[5.582882,47.130285]]]}",39024,39,Audelange (39),31/10,65,250 à 500,25 à 30,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[6.140559,47.293063],[6.135525,47.292696],[6.118577,47.295766],[6.121112,47.283302],[6.124641,47.279408],[6.141744,47.284143],[6.135893,47.288868],[6.140559,47.293063]]]}",25429,25,Novillars (25),31/10,65,250 à 500,20 à 25,2000 à 2500
