geometry,INSEE_COM,INSEE_DEP,INSEE_REG,CODE_EPCI,POPULATION,NOM_COM
"{""type"":""Polygon"",""coordinates"":[[[4.626715,46.860667],[4.615748,46.855382],[4.61905,46.849835],[4.645783,46.861904],[4.660592,46.856423],[4.665617,46.857339],[4.664279,46.866954],[4.646437,46.880823],[4.640001,46.880801],[4.626715,46.860667]]]}",71171,71,27,247100589,306,Dennevy
"{""type"":""Polygon"",""coordinates"":[[[5.695566,47.231509],[5.701845,47.215211],[5.720785,47.222553],[5.713856,47.236061],[5.695566,47.231509]]]}",39469,39,27,243900560,104,Rouffange
"{""type"":""Polygon"",""coordinates"":[[[5.868836,47.060462],[5.878865,47.059928],[5.918848,47.051279],[5.927527,47.056313],[5.932737,47.058591],[5.93237,47.065714],[5.9161,47.076017],[5.872809,47.063448],[5.868836,47.060462]]]}",25460,25,27,200068070,245,Le Val
"{""type"":""Polygon"",""coordinates"":[[[4.351993,47.166465],[4.332941,47.150154],[4.332256,47.144906],[4.375577,47.122285],[4.388005,47.12182],[4.40512,47.137481],[4.415632,47.143223],[4.395901,47.163352],[4.387237,47.161659],[4.351993,47.166465]]]}",21379,21,27,200071173,156,Marcheseuil
"{""type"":""Polygon"",""coordinates"":[[[6.853665,47.28897],[6.826273,47.278007],[6.81726,47.266578],[6.821174,47.264655],[6.846785,47.257481],[6.842526,47.245497],[6.855355,47.260432],[6.853665,47.28897]]]}",25559,25,27,200023075,256,Thiébouhans
"{""type"":""Polygon"",""coordinates"":[[[4.813556,47.189374],[4.810709,47.177618],[4.835025,47.179152],[4.862952,47.170554],[4.871073,47.174216],[4.867673,47.18275],[4.813556,47.189374]]]}",21070,21,27,200070894,139,Bévy
"{""type"":""Polygon"",""coordinates"":[[[5.571274,46.732683],[5.560882,46.743646],[5.541913,46.734695],[5.554543,46.705341],[5.565008,46.718143],[5.570602,46.731406],[5.571274,46.732683]]]}",39422,39,27,200069615,528,Plainoiseau
"{""type"":""Polygon"",""coordinates"":[[[4.553793,46.564668],[4.560976,46.566839],[4.565408,46.588022],[4.565422,46.58847],[4.525472,46.599127],[4.521974,46.590392],[4.532551,46.573288],[4.553793,46.564668]]]}",71458,71,27,200040293,62,Saint-Martin-la-Patrouille
"{""type"":""Polygon"",""coordinates"":[[[3.755491,47.991869],[3.77583,47.986216],[3.797231,47.981441],[3.833427,48.004485],[3.812375,48.006683],[3.790018,48.010121],[3.754064,48.003537],[3.755491,47.991869]]]}",89186,89,27,200067304,547,Germigny
"{""type"":""Polygon"",""coordinates"":[[[4.57004,46.605092],[4.578453,46.636989],[4.55812,46.639457],[4.522368,46.62549],[4.525472,46.599127],[4.565422,46.58847],[4.57004,46.605092]]]}",71242,71,27,200040293,530,Joncy
"{""type"":""Polygon"",""coordinates"":[[[4.597088,46.639238],[4.579509,46.666865],[4.542606,46.667748],[4.538168,46.667017],[4.557898,46.649889],[4.55812,46.639457],[4.578453,46.636989],[4.58522,46.63153],[4.597088,46.639238]]]}",71214,71,27,247104094,427,Genouilly
"{""type"":""Polygon"",""coordinates"":[[[5.971942,47.090509],[5.977656,47.09976],[5.956703,47.085737],[5.954129,47.086089],[5.954509,47.070309],[5.969128,47.072491],[5.971942,47.090509]]]}",25507,25,27,200068070,79,Rouhe
"{""type"":""Polygon"",""coordinates"":[[[6.921948,47.578127],[6.950725,47.593244],[6.944185,47.595985],[6.91209,47.59961],[6.880986,47.610554],[6.884572,47.598032],[6.877105,47.584847],[6.884546,47.580874],[6.921948,47.578127]]]}",90068,90,27,200069052,1307,Meroux-Moval
"{""type"":""Polygon"",""coordinates"":[[[6.522418,47.497257],[6.533062,47.506468],[6.52532,47.525813],[6.494808,47.535136],[6.495662,47.512902],[6.500574,47.510249],[6.522418,47.497257]]]}",70273,70,27,247000714,66,Grammont
"{""type"":""Polygon"",""coordinates"":[[[4.779564,46.91854],[4.788934,46.932273],[4.786379,46.934695],[4.771348,46.935384],[4.779564,46.91854]]]}",21236,21,27,200006682,256,Ébaty
"{""type"":""Polygon"",""coordinates"":[[[2.967572,47.478262],[2.938323,47.460859],[2.919831,47.458725],[2.931558,47.433922],[2.938614,47.431693],[2.967572,47.478262]]]}",58187,58,27,200067916,532,Myennes
"{""type"":""Polygon"",""coordinates"":[[[6.87904,47.350464],[6.879645,47.352543],[6.8836,47.372865],[6.895095,47.381708],[6.890081,47.384315],[6.853478,47.375709],[6.8455,47.360769],[6.87904,47.350464]]]}",25615,25,27,200065647,441,Villars-lès-Blamont
"{""type"":""Polygon"",""coordinates"":[[[6.596141,47.874493],[6.606755,47.877595],[6.607462,47.886193],[6.605002,47.907943],[6.569142,47.908187],[6.558176,47.923022],[6.542016,47.902527],[6.554443,47.894204],[6.583964,47.890376],[6.596141,47.874493]]]}",70308,70,27,247000854,226,La Longine
"{""type"":""Polygon"",""coordinates"":[[[4.301836,46.520083],[4.30396,46.5504],[4.277367,46.55671],[4.255962,46.544762],[4.241575,46.525399],[4.242628,46.504766],[4.271937,46.519505],[4.298581,46.51389],[4.301836,46.520083]]]}",71395,71,27,200071884,200,Saint-Bonnet-de-Vieille-Vigne
"{""type"":""Polygon"",""coordinates"":[[[3.926491,47.507623],[3.956669,47.501119],[3.965834,47.488731],[3.981516,47.506109],[4.000191,47.511676],[3.992119,47.526971],[3.974831,47.522115],[3.931222,47.531288],[3.926491,47.507623]]]}",89378,89,27,200039758,708,Sauvigny-le-Bois
"{""type"":""Polygon"",""coordinates"":[[[4.264436,46.331614],[4.226881,46.3416],[4.212926,46.344105],[4.209764,46.336475],[4.228184,46.306837],[4.264272,46.317698],[4.264436,46.331614]]]}",71006,71,27,200070548,176,Amanzé
"{""type"":""Polygon"",""coordinates"":[[[6.060343,47.232141],[6.085996,47.227348],[6.107964,47.240349],[6.116912,47.25435],[6.073902,47.250571],[6.064165,47.240051],[6.060343,47.232141]]]}",25395,25,27,242500361,1550,Montfaucon
"{""type"":""Polygon"",""coordinates"":[[[6.027537,46.952733],[6.067119,46.955137],[6.053937,46.976099],[6.029584,46.970795],[6.027537,46.952733]]]}",25270,25,27,242504488,118,Gevresin
"{""type"":""Polygon"",""coordinates"":[[[5.494498,46.360854],[5.483892,46.33711],[5.498492,46.321093],[5.50442,46.353403],[5.496413,46.361163],[5.494498,46.360854]]]}",39111,39,27,200090579,40,Charnod
"{""type"":""Polygon"",""coordinates"":[[[4.690591,46.816414],[4.683241,46.802683],[4.692757,46.798018],[4.70945,46.805958],[4.690591,46.816414]]]}",71430,71,27,247100589,407,Saint-Jean-de-Vaux
"{""type"":""Polygon"",""coordinates"":[[[5.49575,46.844252],[5.48916,46.83377],[5.516666,46.831088],[5.512608,46.83777],[5.49575,46.844252]]]}",39236,39,27,200069615,55,Francheville
"{""type"":""Polygon"",""coordinates"":[[[5.746553,47.39627],[5.75924,47.425058],[5.75235,47.432322],[5.72419,47.411258],[5.724348,47.402186],[5.746553,47.39627]]]}",70557,70,27,247000698,140,Villefrancon
"{""type"":""Polygon"",""coordinates"":[[[4.542012,47.60756],[4.551695,47.613225],[4.547792,47.624124],[4.508192,47.634606],[4.507335,47.655991],[4.486274,47.658811],[4.462649,47.636467],[4.462415,47.627028],[4.46929,47.60064],[4.48711,47.597362],[4.51495,47.598129],[4.542012,47.60756]]]}",21358,21,27,242101491,187,Lucenay-le-Duc
"{""type"":""Polygon"",""coordinates"":[[[3.476981,47.33949],[3.486344,47.335277],[3.490342,47.333535],[3.523955,47.342238],[3.512302,47.364095],[3.482789,47.368161],[3.476981,47.33949]]]}",58029,58,27,200067692,79,Beuvron
"{""type"":""Polygon"",""coordinates"":[[[6.277542,46.804197],[6.294126,46.822446],[6.314736,46.845588],[6.310582,46.852466],[6.285579,46.836933],[6.271374,46.819446],[6.264997,46.807096],[6.277542,46.804197]]]}",25362,25,27,200069565,281,Malpas
"{""type"":""Polygon"",""coordinates"":[[[4.69703,46.553302],[4.667866,46.5475],[4.6712,46.537723],[4.688982,46.52154],[4.712962,46.520899],[4.71795,46.540333],[4.69703,46.553302]]]}",71145,71,27,247103765,557,Cormatin
"{""type"":""Polygon"",""coordinates"":[[[6.282218,47.451779],[6.293932,47.465891],[6.264198,47.484725],[6.260174,47.478669],[6.282218,47.451779]]]}",70501,70,27,200041853,93,Thiénans
"{""type"":""Polygon"",""coordinates"":[[[6.259147,47.059987],[6.276611,47.066958],[6.28634,47.085606],[6.278542,47.091449],[6.235361,47.094749],[6.220829,47.089807],[6.222109,47.088993],[6.236941,47.083599],[6.259147,47.059987]]]}",25331,25,27,200068070,238,Lavans-Vuillafans
"{""type"":""Polygon"",""coordinates"":[[[4.26148,47.375248],[4.274765,47.38111],[4.302219,47.387709],[4.299095,47.408147],[4.2728,47.408657],[4.266864,47.403942],[4.254977,47.386684],[4.26148,47.375248]]]}",21007,21,27,200071017,224,Aisy-sous-Thil
"{""type"":""Polygon"",""coordinates"":[[[6.123423,47.258512],[6.116912,47.25435],[6.107964,47.240349],[6.139085,47.236371],[6.150933,47.242117],[6.144329,47.262419],[6.123423,47.258512]]]}",25267,25,27,242500361,681,Gennes
"{""type"":""Polygon"",""coordinates"":[[[6.863686,47.678114],[6.850317,47.661165],[6.881552,47.65031],[6.894142,47.655059],[6.895873,47.658518],[6.8852,47.67399],[6.863686,47.678114]]]}",90075,90,27,200069052,4108,Offemont
"{""type"":""Polygon"",""coordinates"":[[[5.898123,46.379794],[5.878699,46.362184],[5.882963,46.346312],[5.893467,46.332106],[5.917013,46.328455],[5.926039,46.313809],[5.941407,46.309402],[5.975202,46.350292],[5.954805,46.381702],[5.934371,46.402951],[5.898123,46.379794]]]}",39510,39,27,200026573,829,Septmoncel les Molunes
"{""type"":""Polygon"",""coordinates"":[[[5.525506,46.941964],[5.532357,46.934192],[5.537521,46.931474],[5.556816,46.940687],[5.532005,46.957357],[5.525506,46.941964]]]}",39507,39,27,243901089,77,Séligney
"{""type"":""Polygon"",""coordinates"":[[[4.707707,46.269707],[4.700735,46.267442],[4.715583,46.258294],[4.742578,46.254608],[4.750216,46.258282],[4.752024,46.26377],[4.732208,46.273704],[4.707707,46.269707]]]}",71258,71,27,200070308,517,Leynes
"{""type"":""Polygon"",""coordinates"":[[[5.538191,46.872376],[5.52399,46.892377],[5.497659,46.897863],[5.500296,46.877875],[5.481226,46.870534],[5.506497,46.859393],[5.538191,46.872376]]]}",39100,39,27,200069615,101,Champrougier
"{""type"":""Polygon"",""coordinates"":[[[3.334344,46.850795],[3.347952,46.862534],[3.337413,46.884661],[3.308702,46.877967],[3.298538,46.868961],[3.313125,46.863169],[3.334344,46.850795]]]}",58025,58,27,200067700,172,Béard
"{""type"":""Polygon"",""coordinates"":[[[5.686535,46.36858],[5.682087,46.351014],[5.706439,46.356952],[5.730043,46.373199],[5.730088,46.375323],[5.724696,46.401185],[5.696454,46.366047],[5.686535,46.36858]]]}",39269,39,27,200090579,270,Jeurre
"{""type"":""Polygon"",""coordinates"":[[[4.673597,47.377457],[4.674771,47.374013],[4.68067,47.359137],[4.703934,47.354881],[4.686047,47.380673],[4.673597,47.377457]]]}",21669,21,27,200039055,74,Verrey-sous-Drée
"{""type"":""Polygon"",""coordinates"":[[[3.784038,47.934617],[3.798234,47.939748],[3.812013,47.958792],[3.805027,47.962811],[3.797231,47.981441],[3.77583,47.986216],[3.767908,47.956715],[3.769452,47.932499],[3.784038,47.934617]]]}",89205,89,27,200067304,550,Jaulges
"{""type"":""Polygon"",""coordinates"":[[[5.676398,47.275695],[5.679357,47.288387],[5.662804,47.293741],[5.642293,47.311692],[5.640019,47.312387],[5.639471,47.29066],[5.643246,47.273194],[5.653192,47.264782],[5.676398,47.275695]]]}",70353,70,27,200041887,514,Montagney
"{""type"":""Polygon"",""coordinates"":[[[4.121983,46.812928],[4.130075,46.801454],[4.148725,46.792153],[4.166089,46.798845],[4.187361,46.822709],[4.191145,46.839243],[4.158889,46.828385],[4.144515,46.810539],[4.121983,46.812928]]]}",71466,71,27,200070530,125,Saint-Nizier-sur-Arroux
"{""type"":""Polygon"",""coordinates"":[[[4.798076,46.224576],[4.801091,46.229779],[4.811215,46.254473],[4.797515,46.255481],[4.766507,46.252023],[4.76428,46.227395],[4.798076,46.224576]]]}",71150,71,27,200070308,2986,Crêches-sur-Saône
"{""type"":""Polygon"",""coordinates"":[[[3.995724,47.462471],[4.015471,47.486529],[4.019113,47.501705],[4.000191,47.511676],[3.981516,47.506109],[3.965834,47.488731],[3.937351,47.480459],[3.931377,47.450594],[3.92973,47.439662],[3.95769,47.425581],[3.972608,47.431925],[3.97231,47.462954],[3.995724,47.462471]]]}",89235,89,27,200039758,866,Magny
"{""type"":""Polygon"",""coordinates"":[[[6.399159,47.155127],[6.381198,47.151298],[6.376213,47.146928],[6.350758,47.131345],[6.355808,47.117292],[6.398738,47.11798],[6.412493,47.131237],[6.409251,47.153771],[6.399159,47.155127]]]}",25219,25,27,242504181,630,Épenoy
"{""type"":""Polygon"",""coordinates"":[[[5.910755,47.489004],[5.878713,47.484253],[5.895279,47.468323],[5.928342,47.464647],[5.910755,47.489004]]]}",70527,70,27,247000698,70,Vaux-le-Moncelot
"{""type"":""Polygon"",""coordinates"":[[[5.702152,46.970833],[5.703889,46.946272],[5.732912,46.941698],[5.75019,46.949561],[5.74645,46.957722],[5.732426,46.979839],[5.702152,46.970833]]]}",39479,39,27,200071595,242,Saint-Cyr-Montmalin
"{""type"":""Polygon"",""coordinates"":[[[5.808409,47.331259],[5.835658,47.336866],[5.850189,47.368286],[5.813039,47.352201],[5.808409,47.331259]]]}",70181,70,27,200041887,128,Courcuire
"{""type"":""Polygon"",""coordinates"":[[[4.955776,46.755896],[4.96491,46.765455],[4.915339,46.777324],[4.904781,46.766852],[4.925083,46.749395],[4.955776,46.755896]]]}",71253,71,27,247100589,924,Lans
"{""type"":""Polygon"",""coordinates"":[[[6.867966,47.303902],[6.90751,47.285381],[6.932803,47.297486],[6.931355,47.303853],[6.886952,47.319091],[6.858888,47.309623],[6.867966,47.303902]]]}",25458,25,27,200023075,219,Les Plains-et-Grands-Essarts
"{""type"":""Polygon"",""coordinates"":[[[5.649901,46.33415],[5.653587,46.332947],[5.643008,46.35914],[5.637806,46.359533],[5.634232,46.351758],[5.637458,46.336441],[5.649901,46.33415]]]}",39102,39,27,200090579,226,Chancia
"{""type"":""Polygon"",""coordinates"":[[[6.682177,47.096811],[6.709125,47.102821],[6.68161,47.12038],[6.680633,47.120862],[6.670978,47.119643],[6.682177,47.096811]]]}",25148,25,27,242504355,499,La Chenalotte
"{""type"":""Polygon"",""coordinates"":[[[3.341948,47.806159],[3.323765,47.80724],[3.297261,47.796763],[3.269833,47.798046],[3.28327,47.769566],[3.2993,47.767152],[3.353914,47.78476],[3.353924,47.795053],[3.341948,47.806159]]]}",89251,89,27,248900524,376,Merry-la-Vallée
"{""type"":""Polygon"",""coordinates"":[[[4.616469,47.162823],[4.610029,47.163373],[4.593558,47.147762],[4.593034,47.144622],[4.629551,47.134274],[4.642629,47.139303],[4.64317,47.139706],[4.665395,47.14597],[4.660161,47.1492],[4.616469,47.162823]]]}",21476,21,27,200071207,161,Painblanc
"{""type"":""Polygon"",""coordinates"":[[[5.702152,46.970833],[5.732426,46.979839],[5.732615,46.983167],[5.717951,47.009384],[5.701545,47.011694],[5.692303,47.01078],[5.687857,47.008196],[5.674129,46.987641],[5.690523,46.972972],[5.702152,46.970833]]]}",39093,39,27,243900420,424,Chamblay
"{""type"":""Polygon"",""coordinates"":[[[5.513414,46.521011],[5.489134,46.505006],[5.480422,46.478424],[5.510031,46.473547],[5.510256,46.47348],[5.512253,46.477889],[5.513414,46.521011]]]}",39420,39,27,200090579,198,Pimorin
"{""type"":""Polygon"",""coordinates"":[[[5.63614,47.205629],[5.619866,47.19419],[5.642093,47.183448],[5.668086,47.190309],[5.653607,47.213546],[5.63614,47.205629]]]}",39513,39,27,243900560,249,Sermange
"{""type"":""Polygon"",""coordinates"":[[[6.120242,46.756209],[6.096947,46.763806],[6.072239,46.75889],[6.076246,46.749295],[6.098724,46.737517],[6.120242,46.756209]]]}",39282,39,27,200069623,73,La Latette
"{""type"":""Polygon"",""coordinates"":[[[3.218535,47.026304],[3.24811,47.037461],[3.257639,47.047961],[3.256677,47.063466],[3.241447,47.076272],[3.209703,47.049049],[3.209494,47.022493],[3.218535,47.026304]]]}",58254,58,27,200068088,596,Saint-Martin-d'Heuille
"{""type"":""Polygon"",""coordinates"":[[[4.613458,46.440402],[4.623313,46.447664],[4.625362,46.468928],[4.622473,46.497669],[4.601016,46.504527],[4.57599,46.502635],[4.567957,46.487229],[4.577146,46.472045],[4.544754,46.461722],[4.541319,46.455],[4.548288,46.437635],[4.565887,46.431798],[4.613458,46.440402]]]}",71582,71,27,200040293,655,La Vineuse sur Fregande
"{""type"":""Polygon"",""coordinates"":[[[4.57004,46.605092],[4.61082,46.598835],[4.611112,46.598763],[4.613407,46.603958],[4.58522,46.63153],[4.578453,46.636989],[4.57004,46.605092]]]}",71400,71,27,200040293,131,Saint-Clément-sur-Guye
"{""type"":""Polygon"",""coordinates"":[[[6.005049,47.479675],[6.052875,47.502753],[6.033806,47.511254],[6.021468,47.504251],[5.982585,47.506374],[5.971904,47.494983],[5.973782,47.488396],[6.005049,47.479675]]]}",70325,70,27,247000706,363,Maizières
"{""type"":""Polygon"",""coordinates"":[[[4.985282,46.779324],[4.980371,46.799394],[4.947486,46.828227],[4.921088,46.807571],[4.948178,46.785475],[4.966176,46.777492],[4.985282,46.779324]]]}",71004,71,27,200040038,1145,Allériot
"{""type"":""Polygon"",""coordinates"":[[[6.039593,47.897986],[6.082441,47.899846],[6.052633,47.916947],[6.038437,47.910025],[6.039593,47.897986]]]}",70287,70,27,200041721,40,Hurecourt
"{""type"":""Polygon"",""coordinates"":[[[3.435107,47.435818],[3.442476,47.442117],[3.437522,47.450183],[3.404148,47.463573],[3.387893,47.469892],[3.364743,47.461651],[3.37495,47.444113],[3.435107,47.435818]]]}",58299,58,27,200067429,220,Trucy-l'Orgueilleux
"{""type"":""Polygon"",""coordinates"":[[[5.617911,47.045073],[5.629508,47.036884],[5.653238,47.046564],[5.645136,47.074559],[5.607364,47.066117],[5.617911,47.045073]]]}",39559,39,27,243900420,404,La Vieille-Loye
"{""type"":""Polygon"",""coordinates"":[[[3.315927,47.971614],[3.298565,47.953583],[3.274027,47.948542],[3.290445,47.936237],[3.28002,47.915648],[3.337824,47.94545],[3.337952,47.959254],[3.35763,47.973549],[3.358075,47.973722],[3.315927,47.971614]]]}",89037,89,27,248900938,510,Béon
"{""type"":""Polygon"",""coordinates"":[[[4.454653,46.604937],[4.417382,46.627572],[4.412668,46.653087],[4.377663,46.621697],[4.388944,46.598649],[4.447226,46.595668],[4.454653,46.604937]]]}",71477,71,27,247100290,479,Saint-Romain-sous-Gourdon
"{""type"":""Polygon"",""coordinates"":[[[3.204151,48.364378],[3.184628,48.36809],[3.154622,48.35223],[3.141032,48.328616],[3.174006,48.319331],[3.179416,48.324643],[3.21565,48.351402],[3.204151,48.364378]]]}",89124,89,27,248900896,1192,Courlon-sur-Yonne
"{""type"":""Polygon"",""coordinates"":[[[3.381031,47.705878],[3.409447,47.695491],[3.446374,47.691358],[3.449801,47.694752],[3.447935,47.739205],[3.429225,47.750131],[3.414951,47.74281],[3.382317,47.741926],[3.340818,47.728108],[3.328047,47.713528],[3.370162,47.714218],[3.381031,47.705878]]]}",89139,89,27,200067130,1141,Diges
"{""type"":""Polygon"",""coordinates"":[[[4.812782,47.26989],[4.782296,47.2826],[4.767928,47.273556],[4.737047,47.273405],[4.774965,47.24702],[4.779312,47.23679],[4.797486,47.236824],[4.810939,47.261609],[4.812782,47.26989]]]}",21300,21,27,200039055,354,Gissey-sur-Ouche
"{""type"":""Polygon"",""coordinates"":[[[4.470435,46.869518],[4.478707,46.850519],[4.470829,46.842441],[4.491522,46.814531],[4.504429,46.813172],[4.515932,46.825273],[4.545286,46.837861],[4.554071,46.8515],[4.520039,46.867114],[4.470435,46.869518]]]}",71468,71,27,247100290,849,Saint-Pierre-de-Varennes
"{""type"":""Polygon"",""coordinates"":[[[6.370279,46.819073],[6.369115,46.821412],[6.367401,46.841656],[6.338905,46.836478],[6.317673,46.819172],[6.314316,46.816161],[6.329357,46.799672],[6.342801,46.799255],[6.370279,46.819073]]]}",25405,25,27,200069565,840,Montperreux
"{""type"":""Polygon"",""coordinates"":[[[4.7277,47.947795],[4.743411,47.932348],[4.768801,47.929336],[4.802076,47.962586],[4.786149,47.971539],[4.760712,47.96546],[4.751776,47.972942],[4.721911,47.974348],[4.70824,47.958935],[4.7277,47.947795]]]}",21432,21,27,242101434,264,Montigny-sur-Aube
"{""type"":""Polygon"",""coordinates"":[[[5.651253,47.321699],[5.687064,47.306846],[5.698974,47.328873],[5.677114,47.343075],[5.668911,47.342619],[5.651253,47.321699]]]}",70126,70,27,200041887,200,Chancey
"{""type"":""Polygon"",""coordinates"":[[[5.692303,47.01078],[5.701545,47.011694],[5.701412,47.019035],[5.689372,47.038368],[5.676684,47.081632],[5.67095,47.080343],[5.685433,47.032867],[5.67848,47.021668],[5.692303,47.01078]]]}",39249,39,27,243900420,78,Germigney
