dep,jour,P,T,cl_age90,taux_positivite_quotidien,positifs_7j,tests_7j,taux_positivite_7j,dep_ok
21,2020-05-13,4,312,0,1.282051282051282,,,,Côte-d'Or
21,2020-05-14,7,328,0,2.1341463414634148,,,,Côte-d'Or
21,2020-05-15,7,440,0,1.5909090909090908,,,,Côte-d'Or
21,2020-05-16,4,123,0,3.252032520325204,,,,Côte-d'Or
21,2020-05-17,0,62,0,0.0,,,,Côte-d'Or
21,2020-05-18,10,346,0,2.8901734104046244,,,,Côte-d'Or
21,2020-05-19,13,395,0,3.2911392405063293,45.0,2006.0,2.2432701894317053,Côte-d'Or
21,2020-05-20,5,350,0,1.4285714285714286,46.0,2044.0,2.250489236790606,Côte-d'Or
21,2020-05-21,0,67,0,0.0,39.0,1783.0,2.1873247335950645,Côte-d'Or
21,2020-05-22,13,303,0,4.29042904290429,45.0,1646.0,2.7339003645200486,Côte-d'Or
21,2020-05-23,0,126,0,0.0,41.0,1649.0,2.486355366889024,Côte-d'Or
21,2020-05-24,1,71,0,1.4084507042253522,42.0,1658.0,2.5331724969843186,Côte-d'Or
21,2020-05-25,4,320,0,1.25,36.0,1632.0,2.2058823529411766,Côte-d'Or
21,2020-05-26,3,331,0,0.906344410876133,26.0,1568.0,1.6581632653061225,Côte-d'Or
21,2020-05-27,5,216,0,2.314814814814815,26.0,1434.0,1.8131101813110182,Côte-d'Or
21,2020-05-28,3,278,0,1.0791366906474822,29.0,1645.0,1.762917933130699,Côte-d'Or
21,2020-05-29,2,285,0,0.7017543859649122,18.0,1627.0,1.106330669944683,Côte-d'Or
21,2020-05-30,2,157,0,1.2738853503184715,20.0,1658.0,1.20627261761158,Côte-d'Or
21,2020-05-31,0,70,0,0.0,19.0,1657.0,1.1466505733252867,Côte-d'Or
21,2020-06-01,0,49,0,0.0,15.0,1386.0,1.0822510822510822,Côte-d'Or
21,2020-06-02,1,261,0,0.3831417624521072,13.0,1316.0,0.9878419452887538,Côte-d'Or
21,2020-06-03,0,260,0,0.0,8.0,1360.0,0.5882352941176471,Côte-d'Or
21,2020-06-04,1,304,0,0.3289473684210526,6.0,1386.0,0.4329004329004329,Côte-d'Or
21,2020-06-05,0,278,0,0.0,4.0,1379.0,0.29006526468455396,Côte-d'Or
21,2020-06-06,1,142,0,0.7042253521126761,3.0,1364.0,0.21994134897360704,Côte-d'Or
21,2020-06-07,0,43,0,0.0,3.0,1337.0,0.22438294689603588,Côte-d'Or
21,2020-06-08,3,258,0,1.162790697674419,6.0,1546.0,0.38809831824062097,Côte-d'Or
21,2020-06-09,2,361,0,0.554016620498615,7.0,1646.0,0.42527339003645204,Côte-d'Or
21,2020-06-10,0,271,0,0.0,7.0,1657.0,0.4224502112251056,Côte-d'Or
21,2020-06-11,2,239,0,0.8368200836820083,8.0,1592.0,0.5025125628140703,Côte-d'Or
21,2020-06-12,5,290,0,1.7241379310344829,13.0,1604.0,0.8104738154613467,Côte-d'Or
21,2020-06-13,0,124,0,0.0,12.0,1586.0,0.7566204287515763,Côte-d'Or
21,2020-06-14,0,45,0,0.0,12.0,1588.0,0.7556675062972292,Côte-d'Or
21,2020-06-15,5,259,0,1.9305019305019304,14.0,1589.0,0.8810572687224669,Côte-d'Or
21,2020-06-16,3,240,0,1.25,15.0,1468.0,1.021798365122616,Côte-d'Or
21,2020-06-17,1,215,0,0.4651162790697674,16.0,1412.0,1.13314447592068,Côte-d'Or
21,2020-06-18,5,200,0,2.5,19.0,1373.0,1.3838310269482883,Côte-d'Or
21,2020-06-19,1,279,0,0.35842293906810035,15.0,1362.0,1.1013215859030838,Côte-d'Or
21,2020-06-20,0,127,0,0.0,15.0,1365.0,1.0989010989010992,Côte-d'Or
21,2020-06-21,0,47,0,0.0,15.0,1367.0,1.097293343087052,Côte-d'Or
21,2020-06-22,2,282,0,0.7092198581560284,12.0,1390.0,0.8633093525179856,Côte-d'Or
21,2020-06-23,4,247,0,1.6194331983805668,13.0,1397.0,0.9305654974946312,Côte-d'Or
21,2020-06-24,3,358,0,0.8379888268156425,15.0,1540.0,0.9740259740259741,Côte-d'Or
21,2020-06-25,0,164,0,0.0,10.0,1504.0,0.6648936170212766,Côte-d'Or
21,2020-06-26,2,328,0,0.6097560975609756,11.0,1553.0,0.7083065035415326,Côte-d'Or
21,2020-06-27,0,181,0,0.0,11.0,1607.0,0.6845052893590542,Côte-d'Or
21,2020-06-28,0,51,0,0.0,11.0,1611.0,0.6828057107386716,Côte-d'Or
21,2020-06-29,1,369,0,0.27100271002710025,10.0,1698.0,0.5889281507656066,Côte-d'Or
21,2020-06-30,4,412,0,0.9708737864077668,10.0,1863.0,0.5367686527106817,Côte-d'Or
21,2020-07-01,2,275,0,0.7272727272727273,9.0,1780.0,0.5056179775280899,Côte-d'Or
21,2020-07-02,0,277,0,0.0,9.0,1893.0,0.4754358161648178,Côte-d'Or
21,2020-07-03,1,339,0,0.2949852507374631,8.0,1904.0,0.4201680672268908,Côte-d'Or
21,2020-07-04,0,254,0,0.0,8.0,1977.0,0.4046535154274153,Côte-d'Or
21,2020-07-05,0,72,0,0.0,8.0,1998.0,0.4004004004004004,Côte-d'Or
21,2020-07-06,1,335,0,0.2985074626865672,8.0,1964.0,0.40733197556008144,Côte-d'Or
21,2020-07-07,3,333,0,0.9009009009009008,7.0,1885.0,0.3713527851458886,Côte-d'Or
21,2020-07-08,3,374,0,0.8021390374331552,8.0,1984.0,0.4032258064516129,Côte-d'Or
21,2020-07-09,7,356,0,1.9662921348314608,15.0,2063.0,0.7270964614638876,Côte-d'Or
21,2020-07-10,1,442,0,0.22624434389140274,15.0,2166.0,0.6925207756232686,Côte-d'Or
21,2020-07-11,3,266,0,1.1278195488721805,18.0,2178.0,0.8264462809917356,Côte-d'Or
21,2020-07-12,0,44,0,0.0,18.0,2150.0,0.8372093023255814,Côte-d'Or
21,2020-07-13,1,494,0,0.20242914979757085,18.0,2309.0,0.7795582503248158,Côte-d'Or
21,2020-07-14,1,97,0,1.0309278350515465,16.0,2073.0,0.7718282682103232,Côte-d'Or
21,2020-07-15,3,551,0,0.5444646098003629,16.0,2250.0,0.7111111111111111,Côte-d'Or
21,2020-07-16,2,482,0,0.4149377593360996,11.0,2376.0,0.4629629629629629,Côte-d'Or
21,2020-07-17,5,753,0,0.6640106241699867,15.0,2687.0,0.5582433941198363,Côte-d'Or
21,2020-07-18,1,517,0,0.19342359767891684,13.0,2938.0,0.4424778761061947,Côte-d'Or
21,2020-07-19,0,83,0,0.0,13.0,2977.0,0.4366812227074235,Côte-d'Or
21,2020-07-20,4,624,0,0.641025641025641,16.0,3107.0,0.5149662053427744,Côte-d'Or
21,2020-07-21,0,598,0,0.0,15.0,3608.0,0.4157427937915743,Côte-d'Or
21,2020-07-22,3,740,0,0.40540540540540543,15.0,3797.0,0.3950487226757967,Côte-d'Or
21,2020-07-23,7,465,0,1.5053763440860215,20.0,3780.0,0.5291005291005291,Côte-d'Or
21,2020-07-24,3,635,0,0.4724409448818898,18.0,3662.0,0.4915346805024577,Côte-d'Or
21,2020-07-25,3,591,0,0.5076142131979695,20.0,3736.0,0.5353319057815845,Côte-d'Or
21,2020-07-26,0,97,0,0.0,20.0,3750.0,0.5333333333333333,Côte-d'Or
21,2020-07-27,8,616,0,1.2987012987012987,24.0,3742.0,0.6413682522715126,Côte-d'Or
21,2020-07-28,4,613,0,0.6525285481239804,28.0,3757.0,0.7452754857599149,Côte-d'Or
21,2020-07-29,3,609,0,0.4926108374384237,28.0,3626.0,0.7722007722007722,Côte-d'Or
21,2020-07-30,2,630,0,0.31746031746031744,23.0,3791.0,0.606700079134793,Côte-d'Or
21,2020-07-31,6,563,0,1.0657193605683837,26.0,3719.0,0.6991126646948105,Côte-d'Or
21,2020-08-01,1,298,0,0.3355704697986577,24.0,3426.0,0.7005253940455342,Côte-d'Or
21,2020-08-02,2,103,0,1.9417475728155336,26.0,3432.0,0.7575757575757576,Côte-d'Or
21,2020-08-03,9,559,0,1.6100178890876566,27.0,3375.0,0.8,Côte-d'Or
21,2020-08-04,5,545,0,0.9174311926605504,28.0,3307.0,0.8466888418506199,Côte-d'Or
21,2020-08-05,12,563,0,2.131438721136768,37.0,3261.0,1.134621281815394,Côte-d'Or
21,2020-08-06,7,531,0,1.3182674199623352,42.0,3162.0,1.3282732447817838,Côte-d'Or
21,2020-08-07,3,575,0,0.5217391304347827,39.0,3174.0,1.2287334593572778,Côte-d'Or
21,2020-08-08,2,463,0,0.4319654427645789,40.0,3339.0,1.1979634621144055,Côte-d'Or
21,2020-08-09,2,103,0,1.9417475728155336,40.0,3339.0,1.1979634621144055,Côte-d'Or
21,2020-08-10,4,528,0,0.7575757575757576,35.0,3308.0,1.0580411124546554,Côte-d'Or
21,2020-08-11,5,474,0,1.0548523206751057,35.0,3237.0,1.0812480691998765,Côte-d'Or
21,2020-08-12,15,502,0,2.98804780876494,38.0,3176.0,1.1964735516372795,Côte-d'Or
21,2020-08-13,7,565,0,1.2389380530973448,38.0,3210.0,1.1838006230529596,Côte-d'Or
21,2020-08-14,13,730,0,1.7808219178082192,48.0,3365.0,1.4264487369985142,Côte-d'Or
21,2020-08-15,10,186,0,5.376344086021504,56.0,3088.0,1.8134715025906731,Côte-d'Or
21,2020-08-16,4,170,0,2.3529411764705883,58.0,3155.0,1.838351822503962,Côte-d'Or
21,2020-08-17,30,971,0,3.0895983522142116,84.0,3598.0,2.3346303501945527,Côte-d'Or
21,2020-08-18,19,988,0,1.9230769230769231,98.0,4112.0,2.3832684824902723,Côte-d'Or
21,2020-08-19,29,956,0,3.0334728033472804,112.0,4566.0,2.4529128339903643,Côte-d'Or
21,2020-08-20,34,960,0,3.5416666666666665,139.0,4961.0,2.8018544648256403,Côte-d'Or
21,2020-08-21,58,1288,0,4.503105590062113,184.0,5519.0,3.3339373074832395,Côte-d'Or
21,2020-08-22,38,1065,0,3.568075117370892,212.0,6398.0,3.313535479837449,Côte-d'Or
21,2020-08-23,16,267,0,5.992509363295881,224.0,6495.0,3.448806774441878,Côte-d'Or
21,2020-08-24,60,1723,0,3.4822983168891466,254.0,7247.0,3.50489857872223,Côte-d'Or
21,2020-08-25,44,1468,0,2.9972752043596733,279.0,7727.0,3.6107156723178466,Côte-d'Or
21,2020-08-26,62,1791,0,3.4617532104969286,312.0,8562.0,3.644008409250176,Côte-d'Or
21,2020-08-27,71,1548,0,4.58656330749354,349.0,9150.0,3.814207650273224,Côte-d'Or
21,2020-08-28,70,1896,0,3.6919831223628687,361.0,9758.0,3.699528591924575,Côte-d'Or
21,2020-08-29,29,974,0,2.97741273100616,352.0,9667.0,3.641253749870694,Côte-d'Or
21,2020-08-30,18,583,0,3.0874785591766725,354.0,9983.0,3.5460282480216367,Côte-d'Or
21,2020-08-31,46,1624,0,2.832512315270936,340.0,9884.0,3.439902873330635,Côte-d'Or
21,2020-09-01,67,1662,0,4.031287605294826,363.0,10078.0,3.601905139908712,Côte-d'Or
21,2020-09-02,64,1765,0,3.6260623229461753,365.0,10052.0,3.6311181854357337,Côte-d'Or
21,2020-09-03,78,1538,0,5.0715214564369315,372.0,10042.0,3.7044413463453503,Côte-d'Or
21,2020-09-04,66,1585,0,4.16403785488959,368.0,9731.0,3.7817284965573936,Côte-d'Or
21,2020-09-05,32,1050,0,3.0476190476190474,371.0,9807.0,3.783012134189864,Côte-d'Or
21,2020-09-06,27,493,0,5.476673427991886,380.0,9717.0,3.910672018112586,Côte-d'Or
21,2020-09-07,114,1955,0,5.831202046035807,448.0,10048.0,4.4585987261146505,Côte-d'Or
21,2020-09-08,121,2325,0,5.204301075268816,502.0,10711.0,4.686770609653626,Côte-d'Or
21,2020-09-09,73,1990,0,3.668341708542713,511.0,10936.0,4.672640819312362,Côte-d'Or
21,2020-09-10,114,2349,0,4.853128991060025,547.0,11747.0,4.656508044607134,Côte-d'Or
21,2020-09-11,83,2494,0,3.3279871692060947,564.0,12656.0,4.456384323640961,Côte-d'Or
21,2020-09-12,50,1305,0,3.8314176245210727,582.0,12911.0,4.507784060103789,Côte-d'Or
21,2020-09-13,36,668,0,5.389221556886229,591.0,13086.0,4.516276937184777,Côte-d'Or
21,2020-09-14,76,1843,0,4.123711340206185,553.0,12974.0,4.262370895637429,Côte-d'Or
21,2020-09-15,83,1815,0,4.573002754820936,515.0,12464.0,4.131899871630295,Côte-d'Or
21,2020-09-16,78,1861,0,4.191295002686728,520.0,12335.0,4.215646534252128,Côte-d'Or
21,2020-09-17,86,1620,0,5.3086419753086425,492.0,11606.0,4.2391866276064105,Côte-d'Or
21,2020-09-18,106,1856,0,5.711206896551723,515.0,10968.0,4.695477753464624,Côte-d'Or
21,2020-09-19,57,1007,0,5.6603773584905674,522.0,10670.0,4.892221180880974,Côte-d'Or
21,2020-09-20,59,651,0,9.062980030721967,545.0,10653.0,5.115929785037078,Côte-d'Or
21,2020-09-21,92,1348,0,6.824925816023739,561.0,10158.0,5.5227406969875945,Côte-d'Or
21,2020-09-22,96,1270,0,7.559055118110236,574.0,9613.0,5.9710808280453564,Côte-d'Or
21,2020-09-23,114,1301,0,8.762490392006146,610.0,9053.0,6.738097868110017,Côte-d'Or
21,2020-09-24,109,1315,0,8.288973384030419,633.0,8748.0,7.2359396433470495,Côte-d'Or
21,2020-09-25,85,1347,0,6.310319227913883,612.0,8239.0,7.42808593275883,Côte-d'Or
21,2020-09-26,66,885,0,7.4576271186440675,621.0,8117.0,7.650609831218429,Côte-d'Or
21,2020-09-27,27,222,0,12.162162162162163,589.0,7688.0,7.661290322580645,Côte-d'Or
21,2020-09-28,92,1370,0,6.715328467153285,589.0,7710.0,7.639429312581064,Côte-d'Or
21,2020-09-29,81,1230,0,6.585365853658537,574.0,7670.0,7.483702737940026,Côte-d'Or
21,2020-09-30,120,1182,0,10.152284263959393,580.0,7551.0,7.681101840815788,Côte-d'Or
21,2020-10-01,86,1267,0,6.7876874506708775,557.0,7503.0,7.42369718779155,Côte-d'Or
21,2020-10-02,94,1374,0,6.841339155749637,566.0,7530.0,7.516600265604249,Côte-d'Or
21,2020-10-03,44,750,0,5.866666666666666,544.0,7395.0,7.35632183908046,Côte-d'Or
21,2020-10-04,20,248,0,8.064516129032258,537.0,7421.0,7.236221533486054,Côte-d'Or
21,2020-10-05,127,1328,0,9.563253012048193,572.0,7379.0,7.751727876406018,Côte-d'Or
21,2020-10-06,82,1149,0,7.136640557006094,573.0,7298.0,7.851466155110988,Côte-d'Or
21,2020-10-07,151,1239,0,12.187247780468118,604.0,7355.0,8.212100611828689,Côte-d'Or
21,2020-10-08,115,1288,0,8.928571428571429,633.0,7376.0,8.581887201735357,Côte-d'Or
21,2020-10-09,146,1442,0,10.124826629680998,685.0,7444.0,9.202041912950026,Côte-d'Or
21,2020-10-10,97,832,0,11.658653846153848,738.0,7526.0,9.806005846399149,Côte-d'Or
21,2020-10-11,26,271,0,9.594095940959411,744.0,7549.0,9.855610014571466,Côte-d'Or
21,2020-10-12,173,1584,0,10.921717171717171,790.0,7805.0,10.121716848174248,Côte-d'Or
21,2020-10-13,164,1539,0,10.656270305393113,872.0,8195.0,10.640634533251983,Côte-d'Or
21,2020-10-14,157,1282,0,12.246489859594385,878.0,8238.0,10.657926681233311,Côte-d'Or
25,2020-05-13,6,292,0,2.054794520547945,,,,Doubs
25,2020-05-14,5,357,0,1.400560224089636,,,,Doubs
25,2020-05-15,6,431,0,1.3921113689095126,,,,Doubs
25,2020-05-16,7,176,0,3.977272727272727,,,,Doubs
25,2020-05-17,1,70,0,1.4285714285714286,,,,Doubs
25,2020-05-18,5,375,0,1.3333333333333337,,,,Doubs
25,2020-05-19,7,444,0,1.5765765765765765,37.0,2145.0,1.7249417249417252,Doubs
25,2020-05-20,5,377,0,1.326259946949602,36.0,2230.0,1.6143497757847534,Doubs
25,2020-05-21,1,90,0,1.1111111111111112,32.0,1963.0,1.63015792154865,Doubs
25,2020-05-22,5,301,0,1.6611295681063123,31.0,1833.0,1.6912165848336058,Doubs
25,2020-05-23,1,156,0,0.641025641025641,25.0,1813.0,1.3789299503585215,Doubs
25,2020-05-24,1,42,0,2.380952380952381,25.0,1785.0,1.400560224089636,Doubs
25,2020-05-25,2,320,0,0.625,22.0,1730.0,1.2716763005780347,Doubs
25,2020-05-26,3,369,0,0.8130081300813009,18.0,1655.0,1.0876132930513596,Doubs
25,2020-05-27,4,341,0,1.1730205278592376,17.0,1619.0,1.0500308832612724,Doubs
25,2020-05-28,2,300,0,0.6666666666666667,18.0,1829.0,0.9841443411700382,Doubs
25,2020-05-29,1,316,0,0.3164556962025317,14.0,1844.0,0.7592190889370932,Doubs
25,2020-05-30,5,223,0,2.242152466367713,18.0,1911.0,0.9419152276295132,Doubs
25,2020-05-31,2,59,0,3.3898305084745757,19.0,1928.0,0.9854771784232365,Doubs
25,2020-06-01,1,66,0,1.5151515151515151,18.0,1674.0,1.0752688172043012,Doubs
25,2020-06-02,10,351,0,2.849002849002849,25.0,1656.0,1.5096618357487923,Doubs
25,2020-06-03,2,361,0,0.554016620498615,23.0,1676.0,1.3723150357995226,Doubs
25,2020-06-04,7,354,0,1.977401129943503,28.0,1730.0,1.6184971098265897,Doubs
25,2020-06-05,3,344,0,0.8720930232558141,30.0,1758.0,1.706484641638225,Doubs
25,2020-06-06,4,205,0,1.951219512195122,29.0,1740.0,1.6666666666666667,Doubs
25,2020-06-07,0,43,0,0.0,27.0,1724.0,1.566125290023202,Doubs
25,2020-06-08,2,365,0,0.547945205479452,28.0,2023.0,1.3840830449826989,Doubs
25,2020-06-09,4,329,0,1.2158054711246202,22.0,2001.0,1.0994502748625687,Doubs
25,2020-06-10,10,363,0,2.7548209366391188,30.0,2003.0,1.4977533699450822,Doubs
25,2020-06-11,1,332,0,0.3012048192771085,24.0,1981.0,1.2115093387178193,Doubs
25,2020-06-12,6,312,0,1.9230769230769231,27.0,1949.0,1.3853258081067217,Doubs
25,2020-06-13,1,220,0,0.4545454545454545,24.0,1964.0,1.2219959266802445,Doubs
25,2020-06-14,1,67,0,1.4925373134328357,25.0,1988.0,1.2575452716297788,Doubs
25,2020-06-15,2,372,0,0.5376344086021506,25.0,1995.0,1.2531328320802004,Doubs
25,2020-06-16,0,334,0,0.0,21.0,2000.0,1.05,Doubs
25,2020-06-17,5,266,0,1.8796992481203008,16.0,1903.0,0.8407777193904361,Doubs
25,2020-06-18,1,302,0,0.3311258278145696,16.0,1873.0,0.8542445274959957,Doubs
25,2020-06-19,4,337,0,1.1869436201780417,14.0,1898.0,0.7376185458377239,Doubs
25,2020-06-20,1,261,0,0.3831417624521072,14.0,1939.0,0.7220216606498195,Doubs
25,2020-06-21,0,88,0,0.0,13.0,1960.0,0.6632653061224489,Doubs
25,2020-06-22,2,286,0,0.6993006993006993,13.0,1874.0,0.6937033084311632,Doubs
25,2020-06-23,1,345,0,0.2898550724637681,14.0,1885.0,0.7427055702917772,Doubs
25,2020-06-24,5,338,0,1.4792899408284024,14.0,1957.0,0.7153806847215125,Doubs
25,2020-06-25,3,259,0,1.1583011583011582,16.0,1914.0,0.8359456635318705,Doubs
25,2020-06-26,2,357,0,0.5602240896358543,14.0,1934.0,0.7238883143743536,Doubs
25,2020-06-27,1,175,0,0.5714285714285714,14.0,1848.0,0.7575757575757576,Doubs
25,2020-06-28,0,102,0,0.0,14.0,1862.0,0.7518796992481203,Doubs
25,2020-06-29,4,374,0,1.06951871657754,16.0,1950.0,0.8205128205128205,Doubs
25,2020-06-30,6,375,0,1.6,21.0,1980.0,1.0606060606060608,Doubs
25,2020-07-01,5,386,0,1.2953367875647668,21.0,2028.0,1.0355029585798818,Doubs
25,2020-07-02,2,341,0,0.5865102639296188,20.0,2110.0,0.9478672985781992,Doubs
25,2020-07-03,1,416,0,0.2403846153846154,19.0,2169.0,0.8759797141539879,Doubs
25,2020-07-04,0,267,0,0.0,18.0,2261.0,0.7961079168509508,Doubs
25,2020-07-05,0,73,0,0.0,18.0,2232.0,0.8064516129032258,Doubs
25,2020-07-06,4,400,0,1.0,18.0,2258.0,0.7971656333038087,Doubs
25,2020-07-07,3,377,0,0.7957559681697612,15.0,2260.0,0.6637168141592921,Doubs
25,2020-07-08,5,442,0,1.1312217194570136,15.0,2316.0,0.6476683937823834,Doubs
25,2020-07-09,6,588,0,1.020408163265306,19.0,2563.0,0.74131876706984,Doubs
25,2020-07-10,2,569,0,0.3514938488576449,20.0,2716.0,0.7363770250368188,Doubs
25,2020-07-11,2,287,0,0.6968641114982579,22.0,2736.0,0.8040935672514621,Doubs
25,2020-07-12,4,114,0,3.5087719298245608,26.0,2777.0,0.9362621534029528,Doubs
25,2020-07-13,6,509,0,1.1787819253438114,28.0,2886.0,0.9702009702009702,Doubs
25,2020-07-14,1,101,0,0.99009900990099,26.0,2610.0,0.996168582375479,Doubs
25,2020-07-15,2,668,0,0.29940119760479045,23.0,2836.0,0.8110014104372355,Doubs
25,2020-07-16,1,576,0,0.1736111111111111,18.0,2824.0,0.6373937677053824,Doubs
25,2020-07-17,3,567,0,0.5291005291005291,19.0,2822.0,0.6732813607370659,Doubs
25,2020-07-18,2,385,0,0.5194805194805194,19.0,2920.0,0.6506849315068494,Doubs
25,2020-07-19,0,88,0,0.0,15.0,2894.0,0.5183137525915688,Doubs
25,2020-07-20,9,550,0,1.6363636363636365,18.0,2935.0,0.6132879045996593,Doubs
25,2020-07-21,4,572,0,0.6993006993006993,21.0,3406.0,0.6165590135055784,Doubs
25,2020-07-22,3,750,0,0.4,22.0,3488.0,0.6307339449541285,Doubs
25,2020-07-23,5,558,0,0.8960573476702508,26.0,3470.0,0.7492795389048991,Doubs
25,2020-07-24,6,549,0,1.0928961748633879,29.0,3452.0,0.8400926998841253,Doubs
25,2020-07-25,2,324,0,0.6172839506172839,29.0,3391.0,0.8552049542907697,Doubs
25,2020-07-26,1,82,0,1.2195121951219512,30.0,3385.0,0.8862629246676514,Doubs
25,2020-07-27,6,596,0,1.006711409395973,27.0,3431.0,0.7869425823375109,Doubs
25,2020-07-28,4,557,0,0.7181328545780971,27.0,3416.0,0.7903981264637002,Doubs
25,2020-07-29,5,607,0,0.8237232289950577,29.0,3273.0,0.8860372746715552,Doubs
25,2020-07-30,8,512,0,1.5625,32.0,3227.0,0.9916330957545708,Doubs
25,2020-07-31,8,721,0,1.1095700416088763,34.0,3399.0,1.0002942041776994,Doubs
25,2020-08-01,3,378,0,0.7936507936507936,35.0,3453.0,1.0136113524471473,Doubs
25,2020-08-02,2,119,0,1.680672268907563,36.0,3490.0,1.0315186246418335,Doubs
25,2020-08-03,8,632,0,1.2658227848101269,38.0,3526.0,1.0777084515031197,Doubs
25,2020-08-04,1,572,0,0.17482517482517482,35.0,3541.0,0.9884213499011578,Doubs
25,2020-08-05,3,490,0,0.6122448979591837,33.0,3424.0,0.963785046728972,Doubs
25,2020-08-06,10,481,0,2.079002079002079,35.0,3393.0,1.031535514294135,Doubs
25,2020-08-07,4,474,0,0.8438818565400843,31.0,3146.0,0.9853782581055308,Doubs
25,2020-08-08,3,336,0,0.8928571428571428,31.0,3104.0,0.9987113402061856,Doubs
25,2020-08-09,0,107,0,0.0,29.0,3092.0,0.9379042690815008,Doubs
25,2020-08-10,12,491,0,2.4439918533604885,33.0,2951.0,1.1182649949169774,Doubs
25,2020-08-11,8,551,0,1.4519056261343013,40.0,2930.0,1.3651877133105803,Doubs
25,2020-08-12,11,553,0,1.9891500904159127,48.0,2993.0,1.6037420648179084,Doubs
25,2020-08-13,17,592,0,2.871621621621622,55.0,3104.0,1.7719072164948453,Doubs
25,2020-08-14,17,757,0,2.2457067371202117,68.0,3387.0,2.0076764098021846,Doubs
25,2020-08-15,3,169,0,1.7751479289940828,68.0,3220.0,2.111801242236025,Doubs
25,2020-08-16,3,188,0,1.5957446808510638,71.0,3301.0,2.150863374734929,Doubs
25,2020-08-17,18,883,0,2.0385050962627407,77.0,3693.0,2.0850257243433523,Doubs
25,2020-08-18,26,872,0,2.9816513761467887,95.0,4014.0,2.3667164922770305,Doubs
25,2020-08-19,13,840,0,1.5476190476190477,97.0,4301.0,2.2552894675656816,Doubs
25,2020-08-20,14,870,0,1.6091954022988506,94.0,4579.0,2.052849967241756,Doubs
25,2020-08-21,16,993,0,1.6112789526686808,93.0,4815.0,1.9314641744548289,Doubs
25,2020-08-22,3,588,0,0.5102040816326531,93.0,5234.0,1.776843714176538,Doubs
25,2020-08-23,4,249,0,1.6064257028112447,94.0,5295.0,1.7752596789423984,Doubs
25,2020-08-24,17,1075,0,1.5813953488372092,93.0,5487.0,1.6949152542372878,Doubs
25,2020-08-25,30,838,0,3.5799522673031032,97.0,5453.0,1.7788373372455528,Doubs
25,2020-08-26,28,1250,0,2.24,112.0,5863.0,1.9102848371141052,Doubs
25,2020-08-27,30,1052,0,2.8517110266159698,128.0,6045.0,2.117452440033085,Doubs
25,2020-08-28,34,1267,0,2.6835043409629047,146.0,6319.0,2.3104921664820384,Doubs
25,2020-08-29,17,850,0,2.0,160.0,6581.0,2.431241452666768,Doubs
25,2020-08-30,8,349,0,2.292263610315186,164.0,6681.0,2.4547223469540485,Doubs
25,2020-08-31,45,1265,0,3.5573122529644268,192.0,6871.0,2.794353078154563,Doubs
25,2020-09-01,30,1133,0,2.64783759929391,192.0,7166.0,2.6793190064192016,Doubs
25,2020-09-02,30,1190,0,2.5210084033613445,194.0,7106.0,2.7300872502110893,Doubs
25,2020-09-03,22,1151,0,1.911381407471764,186.0,7205.0,2.5815405968077725,Doubs
25,2020-09-04,56,1168,0,4.794520547945205,208.0,7106.0,2.927103855896425,Doubs
25,2020-09-05,30,873,0,3.4364261168384886,221.0,7129.0,3.1000140272127927,Doubs
25,2020-09-06,6,169,0,3.5502958579881656,219.0,6949.0,3.1515325946179304,Doubs
25,2020-09-07,46,1307,0,3.519510328997705,220.0,6991.0,3.1469031612072667,Doubs
25,2020-09-08,50,1473,0,3.3944331296673456,240.0,7331.0,3.2737689264766066,Doubs
25,2020-09-09,39,1583,0,2.46367656348705,249.0,7724.0,3.2237182806835842,Doubs
25,2020-09-10,51,1864,0,2.7360515021459233,278.0,8437.0,3.295010074671092,Doubs
25,2020-09-11,44,1781,0,2.470522178551376,266.0,9050.0,2.9392265193370166,Doubs
25,2020-09-12,30,1272,0,2.358490566037736,266.0,9449.0,2.8151127103397187,Doubs
25,2020-09-13,6,200,0,3.0,266.0,9480.0,2.8059071729957807,Doubs
25,2020-09-14,77,1920,0,4.010416666666667,297.0,10093.0,2.9426335083721398,Doubs
25,2020-09-15,63,1798,0,3.5038932146829813,310.0,10418.0,2.9756191207525435,Doubs
25,2020-09-16,67,1542,0,4.345006485084306,338.0,10377.0,3.257203430663969,Doubs
25,2020-09-17,81,1636,0,4.951100244498777,368.0,10149.0,3.6259730022662335,Doubs
25,2020-09-18,64,1500,0,4.266666666666667,388.0,9868.0,3.931901094446697,Doubs
25,2020-09-19,32,982,0,3.2586558044806515,390.0,9578.0,4.0718312800167045,Doubs
25,2020-09-20,5,135,0,3.7037037037037033,389.0,9513.0,4.08914117523389,Doubs
25,2020-09-21,67,1641,0,4.082876294942109,379.0,9234.0,4.1043967944552735,Doubs
25,2020-09-22,49,1318,0,3.7177541729893777,365.0,8754.0,4.169522503998172,Doubs
25,2020-09-23,57,1105,0,5.158371040723981,355.0,8317.0,4.268365997354816,Doubs
25,2020-09-24,77,1133,0,6.7961165048543695,351.0,7814.0,4.491937547990786,Doubs
25,2020-09-25,39,1318,0,2.959028831562974,326.0,7632.0,4.271488469601676,Doubs
25,2020-09-26,24,668,0,3.5928143712574854,318.0,7318.0,4.345449576386991,Doubs
25,2020-09-27,1,116,0,0.8620689655172413,314.0,7299.0,4.301959172489382,Doubs
25,2020-09-28,59,1263,0,4.671417260490895,306.0,6921.0,4.421326397919374,Doubs
