com2020,dep,debut_7j,fin_7j,clage_65,tp_classe,ti_classe,td_classe
21177,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1500 à 2000
21178,21,2021-01-22,2021-01-28,0,25 à 30,500 à 1000,2500 et plus
21178,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21179,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21179,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21180,21,2021-01-22,2021-01-28,0,5 à 10,50 à 150,800 à 1000
21180,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,600 à 800
21181,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1500 à 2000
21181,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
21182,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
21182,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21183,21,2021-01-22,2021-01-28,0,0 à 1,10 à 20,2000 à 2500
21183,21,2021-01-22,2021-01-28,65,0 à 1,20 à 50,2500 et plus
21184,21,2021-01-22,2021-01-28,0,10 à 15,20 à 50,0 à 300
21184,21,2021-01-22,2021-01-28,65,1 à 5,0 à 10,0 à 300
21185,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1000 à 1500
21185,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1500 à 2000
21186,21,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
21186,21,2021-01-22,2021-01-28,65,15 à 20,500 à 1000,2500 et plus
21187,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21187,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
21189,21,2021-01-22,2021-01-28,0,0 à 1,10 à 20,1500 à 2000
21189,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21190,21,2021-01-22,2021-01-28,0,15 à 20,250 à 500,2000 à 2500
21190,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
21191,21,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
21191,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
21192,21,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
21192,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
21193,21,2021-01-22,2021-01-28,0,0 à 1,10 à 20,2500 et plus
21193,21,2021-01-22,2021-01-28,65,1 à 5,0 à 10,0 à 300
21194,21,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2000 à 2500
21194,21,2021-01-22,2021-01-28,65,10 à 15,250 à 500,2500 et plus
21195,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1000 à 1500
21195,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21196,21,2021-01-22,2021-01-28,0,10 à 15,150 à 250,1500 à 2000
21196,21,2021-01-22,2021-01-28,65,30 et plus,500 à 1000,1000 à 1500
21197,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,0 à 300
21197,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21198,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21198,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21199,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21199,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,600 à 800
21200,21,2021-01-22,2021-01-28,0,10 à 15,500 à 1000,2500 et plus
21200,21,2021-01-22,2021-01-28,65,5 à 10,250 à 500,2500 et plus
21201,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1500 à 2000
21201,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
21202,21,2021-01-22,2021-01-28,0,10 à 15,500 à 1000,2500 et plus
21202,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
21203,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21203,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21204,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,300 à 600
21204,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21205,21,2021-01-22,2021-01-28,0,0 à 1,10 à 20,2500 et plus
21205,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
21207,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21207,21,2021-01-22,2021-01-28,65,1 à 5,0 à 10,0 à 300
21208,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21208,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21209,21,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
21209,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21210,21,2021-01-22,2021-01-28,0,15 à 20,1000 et plus,2500 et plus
21210,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
21211,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
21211,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21212,21,2021-01-22,2021-01-28,0,30 et plus,500 à 1000,1500 à 2000
21212,21,2021-01-22,2021-01-28,65,30 et plus,1000 et plus,2500 et plus
21213,21,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
21213,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21214,21,2021-01-22,2021-01-28,0,0 à 1,20 à 50,2500 et plus
21214,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21215,21,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
21215,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21216,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21216,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
21217,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21217,21,2021-01-22,2021-01-28,65,1 à 5,0 à 10,0 à 300
21218,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,800 à 1000
21218,21,2021-01-22,2021-01-28,65,1 à 5,0 à 10,0 à 300
21219,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21219,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21220,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
21220,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21221,21,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
21221,21,2021-01-22,2021-01-28,65,1 à 5,0 à 10,0 à 300
21222,21,2021-01-22,2021-01-28,0,5 à 10,500 à 1000,2500 et plus
21222,21,2021-01-22,2021-01-28,65,20 à 25,1000 et plus,2500 et plus
21223,21,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
21223,21,2021-01-22,2021-01-28,65,10 à 15,250 à 500,2500 et plus
21224,21,2021-01-22,2021-01-28,0,25 à 30,250 à 500,1000 à 1500
21224,21,2021-01-22,2021-01-28,65,30 et plus,1000 et plus,2500 et plus
21225,21,2021-01-22,2021-01-28,0,15 à 20,500 à 1000,2500 et plus
21225,21,2021-01-22,2021-01-28,65,20 à 25,1000 et plus,2500 et plus
21226,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1500 à 2000
21226,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21227,21,2021-01-22,2021-01-28,0,15 à 20,500 à 1000,2500 et plus
21227,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21228,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21228,21,2021-01-22,2021-01-28,65,1 à 5,0 à 10,0 à 300
21229,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21229,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21230,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1000 à 1500
21230,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21231,21,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
21231,21,2021-01-22,2021-01-28,65,5 à 10,150 à 250,2500 et plus
21232,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21232,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
21233,21,2021-01-22,2021-01-28,0,1 à 5,50 à 150,1500 à 2000
21233,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,600 à 800
21234,21,2021-01-22,2021-01-28,0,30 et plus,1000 et plus,2500 et plus
21234,21,2021-01-22,2021-01-28,65,5 à 10,500 à 1000,2500 et plus
21235,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21235,21,2021-01-22,2021-01-28,65,1 à 5,0 à 10,0 à 300
21236,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,800 à 1000
21236,21,2021-01-22,2021-01-28,65,1 à 5,0 à 10,0 à 300
21237,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,0 à 300
21237,21,2021-01-22,2021-01-28,65,1 à 5,0 à 10,0 à 300
21238,21,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
21238,21,2021-01-22,2021-01-28,65,25 à 30,1000 et plus,2500 et plus
21239,21,2021-01-22,2021-01-28,0,5 à 10,50 à 150,2000 à 2500
21239,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
21240,21,2021-01-22,2021-01-28,0,15 à 20,250 à 500,2000 à 2500
21240,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21241,21,2021-01-22,2021-01-28,0,15 à 20,250 à 500,1500 à 2000
21241,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21242,21,2021-01-22,2021-01-28,0,20 à 25,250 à 500,1500 à 2000
21242,21,2021-01-22,2021-01-28,65,5 à 10,20 à 50,300 à 600
21243,21,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2500 et plus
21243,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21244,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,300 à 600
21244,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
21245,21,2021-01-22,2021-01-28,0,15 à 20,250 à 500,2000 à 2500
21245,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21246,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21246,21,2021-01-22,2021-01-28,65,1 à 5,0 à 10,0 à 300
21247,21,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
21247,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21248,21,2021-01-22,2021-01-28,0,30 et plus,1000 et plus,2500 et plus
21248,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21249,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1000 à 1500
21249,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,800 à 1000
21250,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
21250,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21251,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21251,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
21252,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1000 à 1500
21252,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21253,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21253,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1500 à 2000
21254,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1500 à 2000
21254,21,2021-01-22,2021-01-28,65,1 à 5,0 à 10,0 à 300
21255,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21255,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21256,21,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
21256,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,600 à 800
21257,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1500 à 2000
21257,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21258,21,2021-01-22,2021-01-28,0,25 à 30,250 à 500,1500 à 2000
21258,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,600 à 800
21259,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
21259,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21260,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21260,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21261,21,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
21261,21,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
21262,21,2021-01-22,2021-01-28,0,1 à 5,0 à 10,0 à 300
21262,21,2021-01-22,2021-01-28,65,1 à 5,0 à 10,0 à 300
21263,21,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
21263,21,2021-01-22,2021-01-28,65,15 à 20,250 à 500,1500 à 2000
21264,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21264,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21265,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
21265,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
21266,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,600 à 800
21266,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
21267,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
21267,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21268,21,2021-01-22,2021-01-28,0,5 à 10,50 à 150,2000 à 2500
21268,21,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
21269,21,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
21269,21,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
21270,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21270,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21271,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
21271,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21272,21,2021-01-22,2021-01-28,0,0 à 1,10 à 20,2500 et plus
21272,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1500 à 2000
21273,21,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2000 à 2500
21273,21,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
21274,21,2021-01-22,2021-01-28,0,20 à 25,1000 et plus,2500 et plus
21274,21,2021-01-22,2021-01-28,65,20 à 25,1000 et plus,2500 et plus
21275,21,2021-01-22,2021-01-28,0,30 et plus,500 à 1000,800 à 1000
21275,21,2021-01-22,2021-01-28,65,30 et plus,1000 et plus,2500 et plus
21276,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1500 à 2000
21276,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21277,21,2021-01-22,2021-01-28,0,10 à 15,500 à 1000,2500 et plus
21277,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
21278,21,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
21278,21,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
21279,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,0 à 300
21279,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21280,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1500 à 2000
21280,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21281,21,2021-01-22,2021-01-28,0,5 à 10,500 à 1000,2500 et plus
21281,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
21282,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21282,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21283,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21283,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21284,21,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2000 à 2500
21284,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21285,21,2021-01-22,2021-01-28,0,20 à 25,500 à 1000,2500 et plus
21285,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21286,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21286,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21287,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21287,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21288,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1000 à 1500
21288,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21289,21,2021-01-22,2021-01-28,0,1 à 5,20 à 50,1000 à 1500
21289,21,2021-01-22,2021-01-28,65,30 et plus,150 à 250,600 à 800
21290,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21290,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21291,21,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
21291,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21292,21,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
21292,21,2021-01-22,2021-01-28,65,1 à 5,250 à 500,2500 et plus
21293,21,2021-01-22,2021-01-28,0,0 à 1,10 à 20,2500 et plus
21293,21,2021-01-22,2021-01-28,65,0 à 1,50 à 150,2500 et plus
21294,21,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2000 à 2500
21294,21,2021-01-22,2021-01-28,65,30 et plus,150 à 250,300 à 600
21295,21,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
21295,21,2021-01-22,2021-01-28,65,1 à 5,150 à 250,2500 et plus
21296,21,2021-01-22,2021-01-28,0,25 à 30,1000 et plus,2500 et plus
21296,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21297,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21297,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21298,21,2021-01-22,2021-01-28,0,0 à 1,20 à 50,2500 et plus
21298,21,2021-01-22,2021-01-28,65,1 à 5,150 à 250,2500 et plus
21299,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
21299,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21300,21,2021-01-22,2021-01-28,0,1 à 5,20 à 50,1500 à 2000
21300,21,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
21301,21,2021-01-22,2021-01-28,0,30 et plus,1000 et plus,2500 et plus
21301,21,2021-01-22,2021-01-28,65,1 à 5,0 à 10,0 à 300
21302,21,2021-01-22,2021-01-28,0,1 à 5,10 à 20,1000 à 1500
21302,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,600 à 800
21303,21,2021-01-22,2021-01-28,0,1 à 5,0 à 10,0 à 300
21303,21,2021-01-22,2021-01-28,65,1 à 5,0 à 10,0 à 300
21304,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21304,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1500 à 2000
21305,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1000 à 1500
21305,21,2021-01-22,2021-01-28,65,1 à 5,0 à 10,0 à 300
21306,21,2021-01-22,2021-01-28,0,5 à 10,50 à 150,1000 à 1500
21306,21,2021-01-22,2021-01-28,65,30 et plus,500 à 1000,2500 et plus
21307,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,0 à 300
21307,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21308,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
21308,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21309,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1000 à 1500
21309,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21310,21,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
21310,21,2021-01-22,2021-01-28,65,20 à 25,1000 et plus,2500 et plus
21311,21,2021-01-22,2021-01-28,0,0 à 1,10 à 20,1000 à 1500
21311,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21312,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21312,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21313,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21313,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21314,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,0 à 300
21314,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21315,21,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
21315,21,2021-01-22,2021-01-28,65,1 à 5,250 à 500,2500 et plus
21316,21,2021-01-22,2021-01-28,0,15 à 20,250 à 500,1500 à 2000
21316,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,600 à 800
21317,21,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
21317,21,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
21319,21,2021-01-22,2021-01-28,0,1 à 5,20 à 50,1500 à 2000
21319,21,2021-01-22,2021-01-28,65,1 à 5,20 à 50,2000 à 2500
21320,21,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
21320,21,2021-01-22,2021-01-28,65,0 à 1,10 à 20,2500 et plus
21321,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1000 à 1500
21321,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21322,21,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
21322,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
21323,21,2021-01-22,2021-01-28,0,25 à 30,50 à 150,300 à 600
21323,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21324,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,0 à 300
21324,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,800 à 1000
21325,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
21325,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21326,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21326,21,2021-01-22,2021-01-28,65,1 à 5,0 à 10,0 à 300
21327,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
21327,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
21328,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21328,21,2021-01-22,2021-01-28,65,1 à 5,0 à 10,0 à 300
21329,21,2021-01-22,2021-01-28,0,0 à 1,20 à 50,2500 et plus
21329,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21330,21,2021-01-22,2021-01-28,0,0 à 1,20 à 50,2500 et plus
21330,21,2021-01-22,2021-01-28,65,5 à 10,20 à 50,300 à 600
21331,21,2021-01-22,2021-01-28,0,5 à 10,50 à 150,2500 et plus
21331,21,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
21332,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
21332,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1500 à 2000
21333,21,2021-01-22,2021-01-28,0,0 à 1,10 à 20,2500 et plus
21333,21,2021-01-22,2021-01-28,65,1 à 5,0 à 10,0 à 300
21334,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21334,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1500 à 2000
21335,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1500 à 2000
21335,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21336,21,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
21336,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
21337,21,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2000 à 2500
21337,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1500 à 2000
21338,21,2021-01-22,2021-01-28,0,1 à 5,20 à 50,1000 à 1500
21338,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21339,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21339,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21340,21,2021-01-22,2021-01-28,0,30 et plus,250 à 500,1000 à 1500
21340,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
21341,21,2021-01-22,2021-01-28,0,1 à 5,10 à 20,0 à 300
21341,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21342,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,800 à 1000
21342,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21343,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1000 à 1500
21343,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
21344,21,2021-01-22,2021-01-28,0,0 à 1,10 à 20,1500 à 2000
21344,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21345,21,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2000 à 2500
21345,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
21346,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21346,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21347,21,2021-01-22,2021-01-28,0,30 et plus,500 à 1000,2500 et plus
21347,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
21348,21,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
21348,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1500 à 2000
21349,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1500 à 2000
21349,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
21350,21,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
21350,21,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
21351,21,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
21351,21,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
21352,21,2021-01-22,2021-01-28,0,10 à 15,150 à 250,1500 à 2000
21352,21,2021-01-22,2021-01-28,65,1 à 5,20 à 50,2000 à 2500
21353,21,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
21353,21,2021-01-22,2021-01-28,65,30 et plus,500 à 1000,1500 à 2000
